sequence,frame,target_gt_id,inherited_track_id,source_track_id,source_line_index,source_line_sha256,mechanism,action_type,box_choice,candidate_row_index,global_pre_idx,candidate_track_id,candidate_score,candidate_target_iou,source_target_iou,source_best_other_iou,source_best_other_gt_id,candidate_host_iou,gap_frames,minimum_segment_purity,matched_segment_support
MOT20-02,113,222,39,37,4407,db4c73564167f4a66c782e11b07459ab31ee06a585d325b098e08fe206488aa0,other_target,dual_retention_add,candidate,9011,41704,37,0.6700530648231506,0.5922743889651559,0.6783361216154504,0.927659955616104,221,0.8597902211702353,22,0.8888888888888888,64
MOT20-02,114,222,39,37,4449,0ed6ebd68d2c86875e8d21ab40f07bdf0591c574c51e125b79e39915e4609975,other_target,dual_retention_add,candidate,9032,42108,37,0.551815390586853,0.6884445445606644,0.688444546580776,0.942624569929092,221,0.9999999919853284,22,0.8888888888888888,64
MOT20-02,115,222,39,37,4491,d74f424972875e9b45e3de8dcaae7764e840acc8876d36a440ab941dec24f05a,other_target,dual_retention_add,candidate,9053,42510,37,0.8690640330314636,0.6927949011464549,0.6927949023081835,0.942887181838887,221,0.9999999903616024,22,0.8888888888888888,64
MOT20-02,116,222,39,37,4533,354ac3c0f7703f4b3f89176251660b2a9d03fb761e91f0654a88e63e4df55aad,other_target,dual_retention_add,candidate,9074,42907,37,0.8698995113372803,0.6838040472771117,0.6838040488710713,0.9405406821888656,221,0.99999999163502,22,0.8888888888888888,64
MOT20-02,117,222,39,37,4575,a0654dd6d982531335340e18f91d377aae7ee91ce313eeacb17cca3bd086ef62,other_target,dual_retention_add,candidate,9097,43310,37,0.8681908249855042,0.6916217112542943,0.6916217051436548,0.9260466847937233,221,0.9999999880617501,22,0.8888888888888888,64
MOT20-02,118,222,39,37,4617,d92467a3479015ef16f0b349e247b27d2de4ec6699be091cd669d365799e584b,other_target,dual_retention_add,candidate,9114,43710,37,0.45984208583831787,0.6962734688919398,0.6962734652176067,0.9291685658809927,221,0.999999988902253,22,0.8888888888888888,64
MOT20-02,122,222,39,37,4785,a61a90cae5649f0cc1ae0fad661526d016d746c165ad69225583c5ce09033537,other_target,dual_retention_add,candidate,9200,45426,37,0.3422583043575287,0.8547916312181484,0.700895560258576,0.924129831655936,221,0.6698655602629466,22,0.8888888888888888,64
MOT20-02,127,212,9,12,4981,fbabda0e042b0b0e073bf0e90008d96270cf16c2d127ff3e9ce098a971c36203,other_target,dual_retention_add,candidate,9301,47264,12,0.7998271584510803,0.8990950155294755,0.6950094950702318,0.7342647588062072,211,0.6675775353532666,1,1.0,127
MOT20-02,129,212,9,12,5066,645df40b9ed0ae984374572b56bbf3110f7824aad7d202c33d0ef45da4ea7f17,other_target,dual_retention_add,candidate,9343,48042,12,0.267518013715744,0.5742637946441983,0.5742637904444722,0.9068721457829342,211,0.9999999911915706,4,1.0,6
MOT20-02,130,212,9,7,5105,db25668a6cd053479b04c9e33424bc050bba1de5c186e0446a650c239724d322,other_target,dual_retention_add,candidate,9361,48410,7,0.6954185366630554,0.5643952856373431,0.5571256760843566,0.8555845827888275,205,0.9580238038680932,4,1.0,6
MOT20-02,131,212,9,7,5147,b42cb5d79b08825f0639d68c4083419f113e3598e877becd036d6114d4f0d785,other_target,dual_retention_add,candidate,9382,48805,7,0.8406864404678345,0.6419234833430335,0.6419234896474934,0.9161082592952431,205,0.9999999893778619,4,1.0,6
MOT20-02,132,212,9,7,5188,7ad249b3bfc05f7039d8b1fbea39a78ed9200f1a5ae5f042f62576d4567c3d07,other_target,dual_retention_add,candidate,9402,49221,7,0.6581576466560364,0.7335989281535699,0.7604204848250531,0.9296229235437007,205,0.7412778772020483,4,1.0,6
MOT20-02,138,212,9,12,5442,8d1cefaeb2d550cd17690cd892cf9970ee9e17c01cef2518c23a3f9b097385f5,other_target,dual_retention_add,candidate,9525,51573,12,0.8287626504898071,0.7685059638427016,0.6863946084289301,0.9128576131831114,211,0.6940407793521756,1,1.0,8
MOT20-02,160,211,12,71,6394,b1f01530260865899452f78e6afe72d6913b578a964748f1e467ee3622455950,other_target,dual_retention_add,candidate,9982,60261,71,0.8040632009506226,0.7851815092018948,0.7482913171573172,0.8078075811858935,212,0.950214934468429,6,1.0,169
MOT20-02,161,211,12,71,6436,fd65358c9ddfbcec3a5f75e167ae81d535a3209c863af2c132079b68669a6bf5,other_target,dual_retention_add,candidate,10001,60602,71,0.8631640076637268,0.7886650405919189,0.7848059594463405,0.8164659885752161,212,0.9674246320705451,6,1.0,169
MOT20-02,162,211,12,71,6478,30265591387ff3ad7b6f5dc021e361eca5cc560facdd930223577882a7c4dce1,other_target,dual_retention_add,candidate,10023,61029,71,0.8275146484375,0.7709671764339393,0.7719925082991465,0.7944993219795303,212,0.9487507524221671,6,1.0,169
MOT20-02,163,211,12,71,6520,1ee250d51220c3baf7fcd7f90768b8f197875987670149a05cfd9d44d0017e48,other_target,dual_retention_add,candidate,10047,61466,71,0.6939094066619873,0.7491205986015435,0.7496514176558868,0.7884361731061961,212,0.9366377315923933,6,1.0,169
MOT20-02,165,211,12,71,6603,c1a5b28393106c52b8a5b172415b2be11810800fb778a51965cecc1bd8ec6f2e,other_target,dual_retention_add,candidate,10086,62216,71,0.8109437823295593,0.6971076573397142,0.7017874214279959,0.7261460265341366,212,0.9772074911178765,6,1.0,169
MOT20-02,167,218,18,37,6666,ddc5a5619a09d44642efaa62c566ecdd7492382de27b1cfc1d0e0af753099000,other_target,dual_retention_add,candidate,10127,63003,37,0.8357609510421753,0.5865223482087824,0.5865223503422293,0.8372802120970472,221,0.9999999938528302,1,1.0,140
MOT20-02,171,177,74,37,6834,cd397fd81992b8732b8aeb74f081ce7e8fad4c4613527c7df77d67a3ae3537f9,other_target,dual_retention_add,candidate,10210,64545,37,0.7057088613510132,0.9498365178468204,0.7399609185334268,0.8280108070513794,221,0.7612275588982216,3,0.75,6
MOT20-02,173,177,74,37,6916,6f27d2bdc27a04ce6096fc49d82be8a0b7648c0c4878f8950b879eba3980b207,other_target,dual_retention_add,candidate,10250,65340,37,0.3087969422340393,0.819530553169925,0.8881768333071316,0.9090565856194857,221,0.7411773317731656,3,0.75,6
MOT20-02,176,211,12,24,7063,51f246a2f1d4a7cb333e096f0117526be935f63dcc08f22f784de91d775d1932,other_target,dual_retention_add,candidate,10316,66596,24,0.8378836512565613,0.8318746139795284,0.6077611795154532,0.8896283132228445,206,0.6914117108417244,1,1.0,122
MOT20-02,180,206,24,12,7237,3d8f4cb317fdf9e3892c64a9ec9bceb90402486c0613a2193dcc415b9a88b293,other_target,dual_retention_add,candidate,10397,68138,12,0.8561574220657349,0.7103867201502371,0.717040214319774,0.9626617509100281,211,0.9686494529717319,1,0.9393939393939394,331
MOT20-02,200,247,72,59,8094,8c590e360571b427c0bba62ce74b882e2f3efb44b11c70a33d28966a2785ad69,other_target,dual_retention_add,candidate,10796,75966,59,0.21915920078754425,0.5381508012721425,0.3513587426235488,0.9340911448148898,243,0.531717656652167,4,1.0,14
MOT20-02,201,247,72,59,8136,4ca547723aa51c2250ba73d533a0e4a4a38973e0ca6a2ee2fa877dc49477b99e,other_target,dual_retention_add,candidate,10817,76371,59,0.21727833151817322,0.612697603878952,0.35248825822961877,0.9212976406498872,243,0.5753054296247229,4,1.0,14
MOT20-02,206,177,39,58,8344,55d90a1fcb2cf942d2e97d6d1d50647d28a94376d307b77dee1f7d95ec6fcf81,other_target,dual_retention_add,candidate,10929,78504,58,0.8264408707618713,0.7536998709629563,0.7536998752006218,0.7931545878330626,217,0.9999999904308742,1,1.0,44
MOT20-02,274,246,47,59,11113,c6ebceacce275d0bdc73a5a73f00bb55bb294b3c246c3c80531ed3c1138561f5,other_target,dual_retention_add,candidate,12304,104416,59,0.8800608515739441,0.6088147695238099,0.5978784326726544,0.9804965106639055,243,0.9797033535477161,22,1.0,785
MOT20-02,275,246,47,59,11153,3565905eb3444f18ad36b1a8abd4e03027cc38acde411aaa1d0bd9c5d49bf8df,other_target,dual_retention_add,candidate,12323,104787,59,0.8765725493431091,0.6205467100771167,0.5996817490392494,0.9729726283412176,243,0.9548259979944034,22,1.0,785
MOT20-02,276,246,47,59,11193,7219b941565661ae66cf115d4d292a8e00238c091076b5d34a0037c759cfdf0e,other_target,dual_retention_add,candidate,12342,105159,59,0.8909792900085449,0.6206382083018708,0.6137532110085008,0.9377991095750936,243,0.9634559049355046,22,1.0,785
MOT20-02,278,246,47,59,11273,9879fd906913b17a66ccb1ee748937d2af9ef353c8e2ffb6be60bd344f9561d2,other_target,dual_retention_add,candidate,12375,105848,59,0.3778647184371948,0.8594633789264792,0.6203227900565458,0.9209962041016997,243,0.5351486336665379,22,1.0,785
MOT20-02,281,246,47,59,11393,269fc61e22201dbd09a0d470000d88145c6662eac45c710f1adff75619f85c0b,other_target,dual_retention_add,candidate,12444,107051,59,0.8647030591964722,0.5713719069937853,0.5603775344780494,0.8857519992721743,243,0.9771575266087719,22,1.0,785
MOT20-02,282,246,47,59,11433,2935edd520248b2fddffb8e1261b5a47620b2b74bc0871716c728061b8f38409,other_target,dual_retention_add,candidate,12464,107433,59,0.8546028137207031,0.5730452425912456,0.5550609784446948,0.8753463590531787,243,0.9686163276302099,22,1.0,785
MOT20-02,283,246,47,59,11473,da1e667fbec44ef5e8d34f747a69952524cbb94c92d55be8cdb1efcf79a7869b,other_target,dual_retention_add,candidate,12483,107804,59,0.863398015499115,0.5544129250606944,0.5544129277229447,0.9195812557534839,243,0.9999999910138476,22,1.0,785
MOT20-02,284,246,47,59,11512,a35cdc8f0cf204ad49faf0e169e302098facab1d62dd5ddacb54468615b31307,other_target,dual_retention_add,candidate,12505,108171,59,0.8565958142280579,0.5829747245876201,0.582974727420225,0.8997005695400041,243,0.9999999949048709,22,1.0,785
MOT20-02,286,246,47,59,11588,f2cc3bf6b3877e278c5dcbea9f9191b7676b7339ada487eb985cbfdab794a7f6,other_target,dual_retention_add,candidate,12544,108913,59,0.8465806841850281,0.6224024057749296,0.5856678666319381,0.8933866066849421,243,0.9409794390218419,22,1.0,785
MOT20-02,287,246,47,59,11626,a1b4acc552eb116918507391d9eda0287b572754076a60ac588bffa5e770352f,other_target,dual_retention_add,candidate,12565,109281,59,0.8489863276481628,0.5723691789328204,0.5654856864411858,0.9108521082695137,243,0.9831641050908566,22,1.0,785
MOT20-02,288,246,47,59,11665,1c2b34aeb90e20492ec4e56f4a257167a789afcd5f29e2c0996e324fd98c00a0,other_target,dual_retention_add,candidate,12582,109662,59,0.8705431222915649,0.6256878568147658,0.6256878563745916,0.9421065552092802,243,0.9999999943454779,22,1.0,785
MOT20-02,289,246,47,59,11705,13fa4e87cef8daf57bb66a6d8801cab000a7fee6d32844c681ee64bee3bb80cb,other_target,dual_retention_add,candidate,12603,110028,59,0.8794155120849609,0.6202257035570985,0.6202257034958725,0.9228419323633447,243,0.9999999895458631,22,1.0,785
MOT20-02,290,246,47,59,11745,84fab3eb4891e52ef2eea5b8d0f857e6cc7e22fec8f229e48e1ba133ff34eb95,other_target,dual_retention_add,candidate,12624,110402,59,0.8758009076118469,0.600802950977382,0.6008029476951985,0.9063388751397807,243,0.9999999921117475,22,1.0,785
MOT20-02,293,246,47,59,11865,d0e8a9e3776a7e239dcbe522cc36713c97335db14f1471883c2f042ea217d009,other_target,dual_retention_add,candidate,12686,111514,59,0.7310934066772461,0.6042661707983789,0.5692260255623739,0.8314139047577496,243,0.9388184935373799,22,1.0,785
MOT20-02,294,246,47,59,11904,3fa35810bd9077cc5ffdaafec48bb1685b35887b28d51b3d867c0e7183b2222f,other_target,dual_retention_add,candidate,12704,111865,59,0.44958409667015076,0.7994308123767159,0.5698643269600663,0.8277385213212876,243,0.635652031434401,22,1.0,785
MOT20-02,295,246,47,59,11943,01f2fcf00253899b977268891c8ec8094518fbe19855368ae2412e800cbaeee4,other_target,dual_retention_add,candidate,12724,112229,59,0.531100332736969,0.7882595427808222,0.5594564619995994,0.8079084389168237,243,0.5951100249487704,22,1.0,785
MOT20-02,339,7,97,94,13689,31dd40ed980f003dccd8f8584de4d4d7699103e290928442d5076c6a4ca65a74,other_target,dual_retention_add,candidate,13606,128219,94,0.5324618816375732,0.828450143874105,0.8471530925317378,0.8732193415327143,270,0.8110699506522117,20,0.7660277594183741,1530
MOT20-02,340,7,97,94,13726,4ccfb93ff6f37557c2cd6de9ee1f1ed72abd5dabf83f2e3a102a4c24e7e1f353,other_target,dual_retention_add,candidate,13629,128560,94,0.16001760959625244,0.7622353807631658,0.8656942143884049,0.8689609850087384,270,0.7878645524315867,20,0.7660277594183741,1530
MOT20-02,341,7,97,94,13763,4c4ca7a3db41dafcbe681eb606e902d66c0f13d62e23597d723a90002867af26,same_target,migrate_replace,candidate,13640,128839,94,0.8516969680786133,0.9001956415675743,0.9001956395652627,0.8807893946906296,270,0.9999999816165276,20,0.7660277594183741,1530
MOT20-02,342,7,97,94,13799,07b75bc517941eb5ade2f2a0db8b9f7074d14f79e92c6385c93514bb72e5512a,same_target,migrate_replace,candidate,13660,129191,94,0.8612982034683228,0.9448709604362523,0.944870954652915,0.913134635502943,270,0.9999999908324975,20,0.7660277594183741,1530
MOT20-02,344,7,97,94,13869,7bde10ac39a7569ab85b301b90a5b409f344bd4a155910a2657a330967705615,other_target,dual_retention_add,candidate,13700,129882,94,0.8546256422996521,0.913200138885398,0.9170210834122466,0.9299997475066276,270,0.9831491709881672,20,0.7660277594183741,1530
MOT20-02,345,245,46,59,13890,e91468bdaa26a380de57f76466a021f7383d44bf6f95731c510d919d13ae2558,other_target,dual_retention_add,candidate,13731,130348,59,0.3898083567619324,0.7432332460311996,0.4810057277947406,0.8812331023484009,243,0.6354687040642868,4,1.0,322
MOT20-02,345,7,97,94,13904,a940d352c6c54f29cf3619c2cb7e3eecf5975f97668e60556925aa452167fa7c,other_target,dual_retention_add,candidate,13720,130229,94,0.8703734278678894,0.8761905650429734,0.8991949122139717,0.9278466667108493,270,0.9602121068628764,20,0.7660277594183741,1530
MOT20-02,346,245,46,59,13925,52c30fa89b8e45345ef68205d50551ab831b22ffc93399c8ad44865d02e6dc1a,other_target,dual_retention_add,candidate,13753,130711,59,0.5043851733207703,0.8569607699888546,0.5009313498983906,0.8399648295455495,243,0.5350096949158809,4,1.0,322
MOT20-02,346,7,97,94,13939,45aa0d502599fb354c12027df25ed4d22c71ab1bf16fb35f8fdd7c62b8d77e25,other_target,dual_retention_add,candidate,13742,130584,94,0.8725022077560425,0.8900462346200784,0.8908366549142424,0.927524414404658,270,0.9747251981167505,20,0.7660277594183741,1530
MOT20-02,347,7,97,94,13975,1838cfbd63ba3f8caa60e154ddc3c7a2ffd33bc30634c4e8f5b9fbb0e276d1c8,other_target,dual_retention_add,candidate,13770,130998,94,0.8735175132751465,0.8392047712942041,0.848189826908846,0.921315829850155,270,0.9765341297261471,20,0.7660277594183741,1530
MOT20-02,348,7,97,94,14012,789d4785dc7d518a4643986f8fd7c143ade60c2bd1e869b4f264981d3a9bfcb3,other_target,dual_retention_add,candidate,13792,131355,94,0.48957952857017517,0.8116815930365928,0.8221252794570232,0.9245356492052464,270,0.9688053019681618,20,0.7660277594183741,1530
MOT20-02,352,7,97,94,14160,332bd86b660cfa59fc7d2987db914cd1ab406d0daa385fa880f55b81cde801cc,other_target,dual_retention_add,candidate,13864,132661,94,0.8641893863677979,0.8507864645126112,0.8507864727529081,0.9074633435205598,270,0.9999999856050349,20,0.7660277594183741,1530
MOT20-02,353,7,97,94,14197,6931c2216ae44af8c94daffef56bcd09bc35cdddbd93c1be62b95435b90cd6a1,other_target,dual_retention_add,candidate,13884,133014,94,0.7689051628112793,0.766295717522844,0.7997086321098295,0.9246625324067068,270,0.9487760152833057,20,0.7660277594183741,1530
MOT20-02,354,7,97,94,14235,2f558da8fefb0992e7902ecffa7cd691939c71fc3433cc4469bd4c5848663181,other_target,dual_retention_add,candidate,13903,133361,94,0.8440611958503723,0.7727368703067117,0.7847177811213032,0.9172718412831509,270,0.958690713717911,20,0.7660277594183741,1530
MOT20-02,356,7,97,94,14311,e47ae383e3337bfb4fdcfbb1f1acc115d74aaac25ce7537974f4593f0223a644,other_target,dual_retention_add,candidate,13956,134129,94,0.16671870648860931,0.7547297796047058,0.7763291549860688,0.9113152231337767,270,0.7440912882272966,20,0.7660277594183741,1530
MOT20-02,357,7,97,94,14349,2d9ca5fae7bf66a7f4f9cbf763e087f993c3eeb2a0280038a7e69bf3f02d6991,same_target,migrate_replace,candidate,13973,134481,94,0.45760783553123474,0.8170530063335361,0.8170530042158434,0.776801133442196,270,0.9999999894135363,20,0.7660277594183741,1530
MOT20-02,358,7,97,94,14387,1ee690e30929b72a347a5eb9a6a360a1b7dcea26cfb7597a73532f9231e14610,same_target,migrate_replace,candidate,13994,134827,94,0.695449948310852,0.8253009808099958,0.8253009787589035,0.7311059567121471,270,0.9999999898480267,20,0.7660277594183741,1530
MOT20-02,376,255,85,77,15069,a5812444bae00a69a6269330e7a2e26fedb07d98a97179f6d42d8b949f9c5cbf,other_target,dual_retention_add,candidate,14366,141504,77,0.693743884563446,0.595608071999021,0.5697871936540764,0.8307755414452626,253,0.9429332809928597,16,0.62,648
MOT20-02,377,255,85,77,15106,53d2fa04ad62403487bb4f23e06661b97371d07e14f5084eb8bdab1ee5005ed7,other_target,dual_retention_add,candidate,14381,141816,77,0.5753375887870789,0.7001329591343151,0.5603520144473365,0.8016381155013194,253,0.5148031892778873,16,0.62,648
MOT20-02,383,255,85,77,15332,e32472340b0e0c31cd3ef876a799758b758dc705658424b5d934e3c2f0eacd68,other_target,dual_retention_add,candidate,14507,144006,77,0.3654780089855194,0.6596443540862312,0.6180350268767718,0.8252304477611948,253,0.9349611428301859,16,0.62,648
MOT20-02,384,255,85,77,15370,5d82735fbc8b0ed90d3a08e7520a9153f57f154d4ae44c96edcc5a08bbb88fa9,other_target,dual_retention_add,candidate,14527,144359,77,0.14127011597156525,0.6454224462927896,0.6159659956899114,0.8400024334847508,253,0.940971500551271,16,0.62,648
MOT20-02,388,255,85,77,15522,4e0ee4acf3b91ef6798e706e08d932ff35ccd31646ee347b4610a6708e55db0f,other_target,dual_retention_add,candidate,14612,145775,77,0.7726911306381226,0.5486420848335427,0.5510984241741439,0.8605454563248119,253,0.9705207937524521,16,0.62,648
MOT20-02,389,255,85,77,15559,8b8b2e50ed8402ff014d418a7cf8ba368c777a9b642f2e5022cc06b17c9902fd,other_target,dual_retention_add,candidate,14635,146115,77,0.717336118221283,0.5450872886974125,0.5461012661695743,0.8510263139635026,253,0.9927535628400331,16,0.62,648
MOT20-02,390,255,85,77,15596,cfcd7fdf990f5378709ea4f2c330d92a786445a76a9552d1573ff65e5cc6e383,other_target,dual_retention_add,candidate,14651,146407,77,0.17727583646774292,0.6795617211691873,0.5480109921566038,0.8343128032766564,253,0.5719957380583907,16,0.62,648
MOT20-02,391,202,10,22,15615,5e67c59a2f8e6f7a5ee89ecf1a7a2be8d8345064efbc34f98b20617b96576013,other_target,dual_retention_add,candidate,14683,147000,22,0.8605596423149109,0.9679341772714285,0.685773004188814,0.9229588187576298,203,0.7027388315274953,3,1.0,433
MOT20-02,391,255,85,77,15631,846a3d6c7c195bb27029e67c0e75da5f2bd1c0b54ecedef4c4b6a3c269e99a60,other_target,dual_retention_add,candidate,14674,146784,77,0.7574008703231812,0.5901845180194063,0.5415385479171334,0.824362627813854,253,0.8963908048502471,16,0.62,648
MOT20-02,392,202,10,22,15650,49ba86e034d9aa514e184aab4192810a5550110615b81e21bb6f55c1e5070b29,other_target,dual_retention_add,candidate,14704,147347,22,0.8902531266212463,0.9680775008474138,0.70448545790839,0.9119257433028893,203,0.7241838122345133,3,1.0,433
MOT20-02,393,202,10,22,15686,1a3b4dd8bff90b27ec1a67f96b25a5ea8c444b1d051422903fbb90140309dc3e,other_target,dual_retention_add,candidate,14723,147713,22,0.8866751790046692,0.9525095980291838,0.7166924019279982,0.8949493528998484,203,0.7095966115770613,3,1.0,433
MOT20-02,394,203,22,10,15751,3f7987eba3dc96374cd781f948d8464456a3ab3f9eab92749fc62b87b5f202da,other_target,dual_retention_add,candidate,14746,148098,10,0.8996472954750061,0.9042978856772297,0.7089111201507866,0.9469409249795285,202,0.723804726620036,6,1.0,394
MOT20-02,395,203,22,10,15787,73a8514779851a14a3562759996373d59a17ad602035df431e9ef412a1139d06,other_target,dual_retention_add,candidate,14766,148473,10,0.88142991065979,0.912419250899995,0.7136679670894343,0.9183629507150849,202,0.7212312630159888,6,1.0,394
MOT20-02,396,203,22,10,15823,01a69f7e174603320f54adc944cb57fde4c1eb6a699da03c8a394f69b48a7c89,other_target,dual_retention_add,candidate,14785,148855,10,0.8797013759613037,0.9332083627996933,0.7274483645745453,0.88747715493467,202,0.7120629669047722,6,1.0,394
