sequence,frame,variant,gt_id,source,source_uid,score,iou,operation,score_bin
MOT20-01,151,expanded_replace_add_oracle,28,phase0_postnms,10006179,0.204283505678,0.828699000482,add_missing,low_0p10_0p60
MOT20-01,151,expanded_replace_add_oracle,29,phase0_postnms,10006185,0.114076636732,0.575861275571,add_missing,low_0p10_0p60
MOT20-01,151,expanded_replace_add_oracle,45,phase0_postnms,10006178,0.349228829145,0.86609107772,add_missing,low_0p10_0p60
MOT20-01,152,expanded_additive_oracle,29,phase0_postnms,10006234,0.093736104667,0.617647264729,add_missing,fringe_0p09_0p10
MOT20-01,152,expanded_additive_oracle,45,phase0_postnms,10006227,0.496395796537,0.875994438268,add_missing,low_0p10_0p60
MOT20-01,152,expanded_replace_add_oracle,29,phase0_postnms,10006234,0.093736104667,0.617647264729,add_missing,fringe_0p09_0p10
MOT20-01,152,expanded_replace_add_oracle,45,phase0_postnms,10006227,0.496395796537,0.875994438268,add_missing,low_0p10_0p60
MOT20-01,153,expanded_additive_oracle,29,phase0_postnms,10006283,0.103208772838,0.595502730473,add_missing,low_0p10_0p60
MOT20-01,153,expanded_additive_oracle,45,phase0_postnms,10006276,0.610365331173,0.862061061527,add_missing,high_ge_0p60
MOT20-01,153,expanded_replace_add_oracle,29,phase0_postnms,10006283,0.103208772838,0.595502730473,add_missing,low_0p10_0p60
MOT20-01,153,expanded_replace_add_oracle,45,phase0_postnms,10006276,0.610365331173,0.862061061527,add_missing,high_ge_0p60
MOT20-01,155,expanded_additive_oracle,29,phase0_postnms,10006382,0.094595894217,0.712277124896,add_missing,fringe_0p09_0p10
MOT20-01,155,expanded_replace_add_oracle,7,phase0_postnms,10006376,0.598432719707,0.811572646741,replace_baseline,low_0p10_0p60
MOT20-01,155,expanded_replace_add_oracle,29,phase0_postnms,10006382,0.094595894217,0.712277124896,add_missing,fringe_0p09_0p10
MOT20-01,157,expanded_additive_oracle,29,phase0_postnms,10006477,0.124717526138,0.884073588344,add_missing,low_0p10_0p60
MOT20-01,157,expanded_additive_oracle,59,phase0_postnms,10006471,0.44377347827,0.688821554992,add_missing,low_0p10_0p60
MOT20-01,157,expanded_replace_add_oracle,29,phase0_postnms,10006477,0.124717526138,0.884073588344,add_missing,low_0p10_0p60
MOT20-01,157,expanded_replace_add_oracle,59,phase0_postnms,10006471,0.44377347827,0.688821554992,add_missing,low_0p10_0p60
MOT20-01,158,expanded_additive_oracle,29,phase0_postnms,10006524,0.121140033007,0.533916129972,add_missing,low_0p10_0p60
MOT20-01,158,expanded_additive_oracle,30,phase0_postnms,10006525,0.101888887584,0.825847515293,add_missing,low_0p10_0p60
MOT20-01,158,expanded_additive_oracle,59,phase0_postnms,10006520,0.537392377853,0.805183767434,add_missing,low_0p10_0p60
MOT20-01,158,expanded_replace_add_oracle,29,phase0_postnms,10006524,0.121140033007,0.533916129972,add_missing,low_0p10_0p60
MOT20-01,158,expanded_replace_add_oracle,30,phase0_postnms,10006525,0.101888887584,0.825847515293,add_missing,low_0p10_0p60
MOT20-01,158,expanded_replace_add_oracle,59,phase0_postnms,10006520,0.537392377853,0.805183767434,add_missing,low_0p10_0p60
MOT20-01,159,expanded_additive_oracle,29,phase0_postnms,10006576,0.116612583399,0.848580454685,add_missing,low_0p10_0p60
MOT20-01,159,expanded_additive_oracle,30,phase0_postnms,10006574,0.143346503377,0.571898368945,add_missing,low_0p10_0p60
MOT20-01,159,expanded_additive_oracle,59,phase0_postnms,10006569,0.736193954945,0.759993785585,add_missing,high_ge_0p60
MOT20-01,159,expanded_replace_add_oracle,29,phase0_postnms,10006576,0.116612583399,0.848580454685,add_missing,low_0p10_0p60
MOT20-01,159,expanded_replace_add_oracle,30,phase0_postnms,10006574,0.143346503377,0.571898368945,add_missing,low_0p10_0p60
MOT20-01,159,expanded_replace_add_oracle,59,phase0_postnms,10006569,0.736193954945,0.759993785585,add_missing,high_ge_0p60
MOT20-01,160,expanded_additive_oracle,29,phase0_postnms,10006625,0.130114361644,0.855590715627,add_missing,low_0p10_0p60
MOT20-01,160,expanded_additive_oracle,30,phase0_postnms,10006624,0.136017769575,0.666349422104,add_missing,low_0p10_0p60
MOT20-01,160,expanded_replace_add_oracle,29,phase0_postnms,10006625,0.130114361644,0.855590715627,add_missing,low_0p10_0p60
MOT20-01,160,expanded_replace_add_oracle,30,phase0_postnms,10006624,0.136017769575,0.666349422104,add_missing,low_0p10_0p60
MOT20-01,161,expanded_additive_oracle,29,phase0_postnms,10006677,0.131911501288,0.739277603177,add_missing,low_0p10_0p60
MOT20-01,161,expanded_additive_oracle,30,phase0_postnms,10006676,0.14419169724,0.735764549531,add_missing,low_0p10_0p60
MOT20-01,161,expanded_replace_add_oracle,29,phase0_postnms,10006677,0.131911501288,0.739277603177,add_missing,low_0p10_0p60
MOT20-01,161,expanded_replace_add_oracle,30,phase0_postnms,10006676,0.14419169724,0.735764549531,add_missing,low_0p10_0p60
MOT20-01,162,expanded_additive_oracle,29,phase0_postnms,10006731,0.096672713757,0.819098132575,add_missing,fringe_0p09_0p10
MOT20-01,162,expanded_additive_oracle,30,phase0_postnms,10006727,0.144419938326,0.791714280933,add_missing,low_0p10_0p60
MOT20-01,162,expanded_additive_oracle,46,phase0_postnms,10006726,0.164648935199,0.551940795696,add_missing,low_0p10_0p60
MOT20-01,162,expanded_additive_oracle,74,phase0_postnms,10006722,0.574433028698,0.634619604207,add_missing,low_0p10_0p60
MOT20-01,162,expanded_replace_add_oracle,29,phase0_postnms,10006731,0.096672713757,0.819098132575,add_missing,fringe_0p09_0p10
MOT20-01,162,expanded_replace_add_oracle,30,phase0_postnms,10006727,0.144419938326,0.791714280933,add_missing,low_0p10_0p60
MOT20-01,162,expanded_replace_add_oracle,46,phase0_postnms,10006726,0.164648935199,0.551940795696,add_missing,low_0p10_0p60
MOT20-01,162,expanded_replace_add_oracle,74,phase0_postnms,10006722,0.574433028698,0.634619604207,add_missing,low_0p10_0p60
MOT20-01,163,expanded_additive_oracle,29,phase0_postnms,10006783,0.093321949244,0.642086334285,add_missing,fringe_0p09_0p10
MOT20-01,163,expanded_additive_oracle,30,phase0_postnms,10006780,0.12957687676,0.834037750259,add_missing,low_0p10_0p60
MOT20-01,163,expanded_additive_oracle,74,phase0_postnms,10006775,0.668785393238,0.700883908784,add_missing,high_ge_0p60
MOT20-01,163,expanded_replace_add_oracle,29,phase0_postnms,10006783,0.093321949244,0.642086334285,add_missing,fringe_0p09_0p10
MOT20-01,163,expanded_replace_add_oracle,30,phase0_postnms,10006780,0.12957687676,0.834037750259,add_missing,low_0p10_0p60
MOT20-01,163,expanded_replace_add_oracle,74,phase0_postnms,10006775,0.668785393238,0.700883908784,add_missing,high_ge_0p60
MOT20-01,164,expanded_additive_oracle,29,phase0_postnms,10006833,0.111794196069,0.764863198755,add_missing,low_0p10_0p60
MOT20-01,164,expanded_additive_oracle,30,phase0_postnms,10006832,0.149095401168,0.698764288305,add_missing,low_0p10_0p60
MOT20-01,164,expanded_replace_add_oracle,29,phase0_postnms,10006833,0.111794196069,0.764863198755,add_missing,low_0p10_0p60
MOT20-01,164,expanded_replace_add_oracle,30,phase0_postnms,10006832,0.149095401168,0.698764288305,add_missing,low_0p10_0p60
MOT20-01,165,expanded_additive_oracle,30,phase0_postnms,10006884,0.10925269872,0.801179098638,add_missing,low_0p10_0p60
MOT20-01,165,expanded_replace_add_oracle,30,phase0_postnms,10006884,0.10925269872,0.801179098638,add_missing,low_0p10_0p60
MOT20-01,165,expanded_replace_add_oracle,59,phase0_postnms,10006883,0.267181992531,0.799970239357,replace_baseline,low_0p10_0p60
MOT20-01,166,expanded_additive_oracle,29,phase0_postnms,10006936,0.095680348575,0.566218735695,add_missing,fringe_0p09_0p10
MOT20-01,166,expanded_additive_oracle,30,phase0_postnms,10006935,0.122162759304,0.660126358184,add_missing,low_0p10_0p60
MOT20-01,166,expanded_replace_add_oracle,29,phase0_postnms,10006936,0.095680348575,0.566218735695,add_missing,fringe_0p09_0p10
MOT20-01,166,expanded_replace_add_oracle,30,phase0_postnms,10006935,0.122162759304,0.660126358184,add_missing,low_0p10_0p60
MOT20-01,166,expanded_replace_add_oracle,47,phase0_postnms,10006930,0.48298612237,0.805460298451,replace_baseline,low_0p10_0p60
MOT20-01,167,expanded_additive_oracle,29,phase0_postnms,10006985,0.141412779689,0.748379952657,add_missing,low_0p10_0p60
MOT20-01,167,expanded_additive_oracle,30,phase0_postnms,10006986,0.135837227106,0.819395090304,add_missing,low_0p10_0p60
MOT20-01,167,expanded_replace_add_oracle,29,phase0_postnms,10006985,0.141412779689,0.748379952657,add_missing,low_0p10_0p60
MOT20-01,167,expanded_replace_add_oracle,30,phase0_postnms,10006986,0.135837227106,0.819395090304,add_missing,low_0p10_0p60
MOT20-01,167,expanded_replace_add_oracle,60,phase0_postnms,10006981,0.571938157082,0.555033844629,replace_baseline,low_0p10_0p60
MOT20-01,168,expanded_additive_oracle,29,phase0_postnms,10007040,0.123941332102,0.773273158907,add_missing,low_0p10_0p60
MOT20-01,168,expanded_additive_oracle,46,phase0_postnms,10007037,0.358225643635,0.504364083627,add_missing,low_0p10_0p60
MOT20-01,168,expanded_additive_oracle,47,phase0_postnms,10007031,0.733210206032,0.865268988981,add_missing,high_ge_0p60
MOT20-01,168,expanded_replace_add_oracle,29,phase0_postnms,10007040,0.123941332102,0.773273158907,add_missing,low_0p10_0p60
MOT20-01,168,expanded_replace_add_oracle,46,phase0_postnms,10007037,0.358225643635,0.504364083627,add_missing,low_0p10_0p60
MOT20-01,168,expanded_replace_add_oracle,47,phase0_postnms,10007031,0.733210206032,0.865268988981,add_missing,high_ge_0p60
MOT20-01,169,expanded_additive_oracle,29,phase0_postnms,10007090,0.126468747854,0.605930562308,add_missing,low_0p10_0p60
MOT20-01,169,expanded_additive_oracle,30,phase0_postnms,10007091,0.120454594493,0.62023492756,add_missing,low_0p10_0p60
MOT20-01,169,expanded_replace_add_oracle,29,phase0_postnms,10007090,0.126468747854,0.605930562308,add_missing,low_0p10_0p60
MOT20-01,169,expanded_replace_add_oracle,30,phase0_postnms,10007091,0.120454594493,0.62023492756,add_missing,low_0p10_0p60
MOT20-01,170,expanded_additive_oracle,29,phase0_postnms,10007142,0.198311239481,0.577749080747,add_missing,low_0p10_0p60
MOT20-01,170,expanded_additive_oracle,30,phase0_postnms,10007144,0.103188633919,0.796734984391,add_missing,low_0p10_0p60
MOT20-01,170,expanded_additive_oracle,46,phase0_postnms,10007138,0.591967821121,0.68547836716,add_missing,low_0p10_0p60
MOT20-01,170,expanded_replace_add_oracle,29,phase0_postnms,10007142,0.198311239481,0.577749080747,add_missing,low_0p10_0p60
MOT20-01,170,expanded_replace_add_oracle,30,phase0_postnms,10007144,0.103188633919,0.796734984391,add_missing,low_0p10_0p60
MOT20-01,170,expanded_replace_add_oracle,46,phase0_postnms,10007138,0.591967821121,0.68547836716,add_missing,low_0p10_0p60
MOT20-01,171,expanded_additive_oracle,29,phase0_postnms,10007195,0.218620672822,0.552667063467,add_missing,low_0p10_0p60
MOT20-01,171,expanded_additive_oracle,30,phase0_postnms,10007200,0.131471648812,0.803508672382,add_missing,low_0p10_0p60
MOT20-01,171,expanded_replace_add_oracle,29,phase0_postnms,10007195,0.218620672822,0.552667063467,add_missing,low_0p10_0p60
MOT20-01,171,expanded_replace_add_oracle,30,phase0_postnms,10007200,0.131471648812,0.803508672382,add_missing,low_0p10_0p60
MOT20-01,171,expanded_replace_add_oracle,55,phase0_postnms,10007178,0.854230284691,0.637660510445,replace_baseline,high_ge_0p60
MOT20-01,172,expanded_additive_oracle,29,phase0_postnms,10007252,0.155069053173,0.588524572892,add_missing,low_0p10_0p60
MOT20-01,172,expanded_additive_oracle,30,phase0_postnms,10007256,0.108260214329,0.782149349647,add_missing,low_0p10_0p60
MOT20-01,172,expanded_replace_add_oracle,29,phase0_postnms,10007252,0.155069053173,0.588524572892,add_missing,low_0p10_0p60
MOT20-01,172,expanded_replace_add_oracle,30,phase0_postnms,10007256,0.108260214329,0.782149349647,add_missing,low_0p10_0p60
MOT20-01,173,expanded_additive_oracle,29,phase0_postnms,10007309,0.119588658214,0.770422549033,add_missing,low_0p10_0p60
MOT20-01,173,expanded_additive_oracle,30,phase0_postnms,10007307,0.141274139285,0.656089226629,add_missing,low_0p10_0p60
MOT20-01,173,expanded_additive_oracle,40,phase0_postnms,10007310,0.119363389909,0.804607203594,add_missing,low_0p10_0p60
MOT20-01,173,expanded_additive_oracle,60,phase0_postnms,10007312,0.090600855649,0.711383484013,add_missing,fringe_0p09_0p10
MOT20-01,173,expanded_replace_add_oracle,29,phase0_postnms,10007309,0.119588658214,0.770422549033,add_missing,low_0p10_0p60
MOT20-01,173,expanded_replace_add_oracle,30,phase0_postnms,10007307,0.141274139285,0.656089226629,add_missing,low_0p10_0p60
MOT20-01,173,expanded_replace_add_oracle,40,phase0_postnms,10007310,0.119363389909,0.804607203594,add_missing,low_0p10_0p60
MOT20-01,173,expanded_replace_add_oracle,60,phase0_postnms,10007312,0.090600855649,0.711383484013,add_missing,fringe_0p09_0p10
MOT20-01,174,expanded_additive_oracle,29,phase0_postnms,10007367,0.121524728835,0.782288177567,add_missing,low_0p10_0p60
MOT20-01,174,expanded_additive_oracle,30,phase0_postnms,10007361,0.205751642585,0.776257354535,add_missing,low_0p10_0p60
MOT20-01,174,expanded_additive_oracle,40,phase0_postnms,10007362,0.177391409874,0.826173206721,add_missing,low_0p10_0p60
MOT20-01,174,expanded_additive_oracle,60,phase0_postnms,10007365,0.131093516946,0.736871685434,add_missing,low_0p10_0p60
MOT20-01,174,expanded_replace_add_oracle,29,phase0_postnms,10007367,0.121524728835,0.782288177567,add_missing,low_0p10_0p60
MOT20-01,174,expanded_replace_add_oracle,30,phase0_postnms,10007361,0.205751642585,0.776257354535,add_missing,low_0p10_0p60
MOT20-01,174,expanded_replace_add_oracle,40,phase0_postnms,10007362,0.177391409874,0.826173206721,add_missing,low_0p10_0p60
MOT20-01,174,expanded_replace_add_oracle,60,phase0_postnms,10007365,0.131093516946,0.736871685434,add_missing,low_0p10_0p60
MOT20-01,175,expanded_additive_oracle,29,phase0_postnms,10007423,0.127725273371,0.800424787539,add_missing,low_0p10_0p60
MOT20-01,175,expanded_additive_oracle,30,phase0_postnms,10007412,0.619315266609,0.836042967962,add_missing,high_ge_0p60
MOT20-01,175,expanded_additive_oracle,40,phase0_postnms,10007422,0.143530592322,0.780035597947,add_missing,low_0p10_0p60
MOT20-01,175,expanded_replace_add_oracle,29,phase0_postnms,10007423,0.127725273371,0.800424787539,add_missing,low_0p10_0p60
MOT20-01,175,expanded_replace_add_oracle,30,phase0_postnms,10007412,0.619315266609,0.836042967962,add_missing,high_ge_0p60
MOT20-01,175,expanded_replace_add_oracle,40,phase0_postnms,10007422,0.143530592322,0.780035597947,add_missing,low_0p10_0p60
MOT20-01,176,expanded_additive_oracle,29,phase0_postnms,10007477,0.125950798392,0.850504534162,add_missing,low_0p10_0p60
MOT20-01,176,expanded_additive_oracle,30,phase0_postnms,10007468,0.278071135283,0.873946857672,add_missing,low_0p10_0p60
MOT20-01,176,expanded_additive_oracle,40,phase0_postnms,10007472,0.185773923993,0.794700804962,add_missing,low_0p10_0p60
MOT20-01,176,expanded_replace_add_oracle,29,phase0_postnms,10007477,0.125950798392,0.850504534162,add_missing,low_0p10_0p60
MOT20-01,176,expanded_replace_add_oracle,30,phase0_postnms,10007468,0.278071135283,0.873946857672,add_missing,low_0p10_0p60
MOT20-01,176,expanded_replace_add_oracle,40,phase0_postnms,10007472,0.185773923993,0.794700804962,add_missing,low_0p10_0p60
MOT20-01,177,expanded_additive_oracle,30,phase0_postnms,10007523,0.607572793961,0.816955226996,add_missing,high_ge_0p60
MOT20-01,177,expanded_additive_oracle,40,phase0_postnms,10007525,0.386309951544,0.773723029889,add_missing,low_0p10_0p60
MOT20-01,177,expanded_replace_add_oracle,30,phase0_postnms,10007523,0.607572793961,0.816955226996,add_missing,high_ge_0p60
MOT20-01,177,expanded_replace_add_oracle,40,phase0_postnms,10007525,0.386309951544,0.773723029889,add_missing,low_0p10_0p60
MOT20-01,178,expanded_additive_oracle,29,phase0_postnms,10007579,0.17243771255,0.836615574265,add_missing,low_0p10_0p60
MOT20-01,178,expanded_additive_oracle,40,phase0_postnms,10007583,0.139724388719,0.795755181642,add_missing,low_0p10_0p60
MOT20-01,178,expanded_additive_oracle,60,phase0_postnms,10007578,0.206864133477,0.900474505022,add_missing,low_0p10_0p60
MOT20-01,178,expanded_replace_add_oracle,29,phase0_postnms,10007579,0.17243771255,0.836615574265,add_missing,low_0p10_0p60
MOT20-01,178,expanded_replace_add_oracle,40,phase0_postnms,10007583,0.139724388719,0.795755181642,add_missing,low_0p10_0p60
MOT20-01,178,expanded_replace_add_oracle,60,phase0_postnms,10007578,0.206864133477,0.900474505022,add_missing,low_0p10_0p60
MOT20-01,179,expanded_additive_oracle,29,phase0_postnms,10007634,0.170669525862,0.758506399004,add_missing,low_0p10_0p60
MOT20-01,179,expanded_additive_oracle,40,phase0_postnms,10007631,0.394793629646,0.831262415606,add_missing,low_0p10_0p60
MOT20-01,179,expanded_replace_add_oracle,29,phase0_postnms,10007634,0.170669525862,0.758506399004,add_missing,low_0p10_0p60
MOT20-01,179,expanded_replace_add_oracle,32,phase0_postnms,10007621,0.793437540531,0.803343011894,replace_baseline,high_ge_0p60
MOT20-01,179,expanded_replace_add_oracle,40,phase0_postnms,10007631,0.394793629646,0.831262415606,add_missing,low_0p10_0p60
MOT20-01,179,expanded_replace_add_oracle,78,phase0_postnms,10007632,0.241875946522,0.82845656879,replace_baseline,low_0p10_0p60
MOT20-01,180,expanded_additive_oracle,29,phase0_postnms,10007688,0.141773939133,0.808264219133,add_missing,low_0p10_0p60
MOT20-01,180,expanded_additive_oracle,40,phase0_postnms,10007685,0.411588639021,0.783828745022,add_missing,low_0p10_0p60
MOT20-01,180,expanded_replace_add_oracle,29,phase0_postnms,10007688,0.141773939133,0.808264219133,add_missing,low_0p10_0p60
MOT20-01,180,expanded_replace_add_oracle,40,phase0_postnms,10007685,0.411588639021,0.783828745022,add_missing,low_0p10_0p60
MOT20-01,180,expanded_replace_add_oracle,77,phase0_postnms,10007683,0.469420462847,0.748950021917,replace_baseline,low_0p10_0p60
MOT20-01,181,expanded_additive_oracle,29,phase0_postnms,10007740,0.1567248106,0.90792540474,add_missing,low_0p10_0p60
MOT20-01,181,expanded_additive_oracle,40,phase0_postnms,10007734,0.453303575516,0.794377742701,add_missing,low_0p10_0p60
MOT20-01,181,expanded_replace_add_oracle,29,phase0_postnms,10007740,0.1567248106,0.90792540474,add_missing,low_0p10_0p60
MOT20-01,181,expanded_replace_add_oracle,40,phase0_postnms,10007734,0.453303575516,0.794377742701,add_missing,low_0p10_0p60
MOT20-01,181,expanded_replace_add_oracle,77,phase0_postnms,10007737,0.333796471357,0.650023246853,replace_baseline,low_0p10_0p60
MOT20-01,182,expanded_additive_oracle,29,phase0_postnms,10007792,0.169370293617,0.887599736085,add_missing,low_0p10_0p60
MOT20-01,182,expanded_additive_oracle,40,phase0_postnms,10007788,0.502140343189,0.789182713714,add_missing,low_0p10_0p60
MOT20-01,182,expanded_replace_add_oracle,29,phase0_postnms,10007792,0.169370293617,0.887599736085,add_missing,low_0p10_0p60
