seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,reject_reason,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,canonical_rank,enumeration_rank,candidate_priority,selected_for_teacher
MOT17-02-FRCNN,5,21,59,v_to_u,21,5,0,no_post_boundary_handoff_frame,,0,56,56,0,0,,0
MOT17-02-FRCNN,5,22,59,u_to_v,5,22,1,,60.0,193,48,48,0,123,8.839167418368,0
MOT17-02-FRCNN,5,22,59,v_to_u,22,5,0,no_post_boundary_handoff_frame,,0,48,48,0,0,,0
MOT17-02-FRCNN,5,24,59,u_to_v,5,24,1,,60.0,541,30,30,0,124,11.194985444467,0
MOT17-02-FRCNN,5,24,59,v_to_u,24,5,0,no_post_boundary_handoff_frame,,0,30,30,0,0,,0
MOT17-02-FRCNN,5,27,59,u_to_v,5,27,1,,60.0,212,19,19,0,125,11.897431107986,0
MOT17-02-FRCNN,5,27,59,v_to_u,27,5,0,no_post_boundary_handoff_frame,,0,19,19,0,0,,0
MOT17-02-FRCNN,5,28,59,u_to_v,5,28,1,,60.0,5,12,12,0,126,11.694864048423,0
MOT17-02-FRCNN,5,28,59,v_to_u,28,5,0,no_post_boundary_handoff_frame,,0,12,12,0,0,,0
MOT17-02-FRCNN,5,29,59,u_to_v,5,29,1,,60.0,95,8,8,0,127,11.941977863805,0
MOT17-02-FRCNN,5,29,59,v_to_u,29,5,0,no_post_boundary_handoff_frame,,0,8,8,0,0,,0
MOT17-02-FRCNN,6,10,59,u_to_v,6,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,6,10,59,v_to_u,10,6,1,,60.0,352,59,59,0,128,9.201564730433,0
MOT17-02-FRCNN,7,10,59,u_to_v,7,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,7,10,59,v_to_u,10,7,1,,60.0,146,59,59,0,129,6.301189371137,0
MOT17-02-FRCNN,8,10,59,u_to_v,8,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,8,10,59,v_to_u,10,8,1,,60.0,270,59,59,0,130,2.252225767666,0
MOT17-02-FRCNN,9,10,59,u_to_v,9,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,9,10,59,v_to_u,10,9,1,,60.0,87,59,59,0,131,1.175570712071,0
MOT17-02-FRCNN,10,12,59,u_to_v,10,12,1,,60.0,163,59,59,0,132,12.507899470772,0
MOT17-02-FRCNN,10,12,59,v_to_u,12,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,10,13,59,u_to_v,10,13,1,,60.0,334,59,59,0,133,7.632142237297,0
MOT17-02-FRCNN,10,13,59,v_to_u,13,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,10,14,59,u_to_v,10,14,1,,60.0,301,59,59,0,134,2.343580429454,0
MOT17-02-FRCNN,10,14,59,v_to_u,14,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,10,15,59,u_to_v,10,15,1,,60.0,234,59,59,0,135,2.661210224904,0
MOT17-02-FRCNN,10,15,59,v_to_u,15,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,10,16,59,u_to_v,10,16,1,,60.0,264,59,59,0,136,2.377313416393,0
MOT17-02-FRCNN,10,16,59,v_to_u,16,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,10,17,59,u_to_v,10,17,1,,60.0,59,59,59,0,137,3.365829690973,0
MOT17-02-FRCNN,10,17,59,v_to_u,17,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,10,18,59,u_to_v,10,18,1,,60.0,19,59,59,0,138,0.691989584031,0
MOT17-02-FRCNN,10,18,59,v_to_u,18,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,10,20,59,u_to_v,10,20,1,,60.0,319,59,59,0,139,9.289622798336,0
MOT17-02-FRCNN,10,20,59,v_to_u,20,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0,,0
MOT17-02-FRCNN,10,21,59,u_to_v,10,21,1,,60.0,22,56,56,0,140,14.02510931509,0
MOT17-02-FRCNN,10,21,59,v_to_u,21,10,0,no_post_boundary_handoff_frame,,0,56,56,0,0,,0
MOT17-02-FRCNN,10,22,59,u_to_v,10,22,1,,60.0,193,48,48,0,141,1.663159126339,0
MOT17-02-FRCNN,10,22,59,v_to_u,22,10,0,no_post_boundary_handoff_frame,,0,48,48,0,0,,0
MOT17-02-FRCNN,10,24,59,u_to_v,10,24,1,,60.0,541,30,30,0,142,1.016362142656,0
MOT17-02-FRCNN,10,24,59,v_to_u,24,10,0,no_post_boundary_handoff_frame,,0,30,30,0,0,,0
MOT17-02-FRCNN,10,27,59,u_to_v,10,27,1,,60.0,212,19,19,0,143,1.34664561193,0
MOT17-02-FRCNN,10,27,59,v_to_u,27,10,0,no_post_boundary_handoff_frame,,0,19,19,0,0,,0
MOT17-02-FRCNN,10,28,59,u_to_v,10,28,1,,60.0,5,12,12,0,144,1.478145915995,0
MOT17-02-FRCNN,10,28,59,v_to_u,28,10,0,no_post_boundary_handoff_frame,,0,12,12,0,0,,0
MOT17-02-FRCNN,10,29,59,u_to_v,10,29,1,,60.0,95,8,8,5,145,0.694539879943,1
MOT17-02-FRCNN,10,29,59,v_to_u,29,10,0,no_post_boundary_handoff_frame,,0,8,8,0,0,,0
MOT17-02-FRCNN,1,30,61,u_to_v,1,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,1,30,61,v_to_u,30,1,1,,62.0,498,1,1,0,146,2.466556443457,0
MOT17-02-FRCNN,2,30,61,u_to_v,2,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,2,30,61,v_to_u,30,2,1,,62.0,164,1,1,0,147,10.004351041957,0
MOT17-02-FRCNN,3,30,61,u_to_v,3,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,3,30,61,v_to_u,30,3,1,,62.0,384,1,1,0,148,1.545957802614,0
MOT17-02-FRCNN,4,30,61,u_to_v,4,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,4,30,61,v_to_u,30,4,1,,62.0,270,1,1,0,149,11.05273298736,0
MOT17-02-FRCNN,6,30,61,u_to_v,6,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,6,30,61,v_to_u,30,6,1,,62.0,350,1,1,0,150,10.805396818938,0
MOT17-02-FRCNN,7,30,61,u_to_v,7,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,7,30,61,v_to_u,30,7,1,,62.0,144,1,1,0,151,7.697451379671,0
MOT17-02-FRCNN,8,30,61,u_to_v,8,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,8,30,61,v_to_u,30,8,1,,62.0,268,1,1,0,152,3.216742627443,0
MOT17-02-FRCNN,9,30,61,u_to_v,9,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,9,30,61,v_to_u,30,9,1,,62.0,85,1,1,0,153,1.448640897527,0
MOT17-02-FRCNN,12,30,61,u_to_v,12,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,12,30,61,v_to_u,30,12,1,,62.0,161,1,1,0,154,14.336505830696,0
MOT17-02-FRCNN,13,30,61,u_to_v,13,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,13,30,61,v_to_u,30,13,1,,62.0,332,1,1,0,155,9.165889113508,0
MOT17-02-FRCNN,14,30,61,u_to_v,14,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,14,30,61,v_to_u,30,14,1,,62.0,299,1,1,0,156,1.270600872914,0
MOT17-02-FRCNN,15,30,61,u_to_v,15,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,15,30,61,v_to_u,30,15,1,,62.0,232,1,1,0,157,3.843537156692,0
MOT17-02-FRCNN,16,30,61,u_to_v,16,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,16,30,61,v_to_u,30,16,1,,62.0,262,1,1,0,158,3.271266633061,0
MOT17-02-FRCNN,17,30,61,u_to_v,17,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,17,30,61,v_to_u,30,17,1,,62.0,57,1,1,0,159,4.800388934346,0
MOT17-02-FRCNN,18,30,61,u_to_v,18,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,18,30,61,v_to_u,30,18,1,,62.0,17,1,1,0,160,1.792130717658,0
MOT17-02-FRCNN,20,30,61,u_to_v,20,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,20,30,61,v_to_u,30,20,1,,62.0,317,1,1,0,161,11.040161987094,0
MOT17-02-FRCNN,21,30,61,u_to_v,21,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,21,30,61,v_to_u,30,21,1,,62.0,20,1,1,0,162,16.320435907999,0
MOT17-02-FRCNN,22,30,61,u_to_v,22,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,22,30,61,v_to_u,30,22,1,,62.0,191,1,1,0,163,2.903831854214,0
MOT17-02-FRCNN,24,30,61,u_to_v,24,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,24,30,61,v_to_u,30,24,1,,62.0,539,1,1,6,164,0.109481329204,1
MOT17-02-FRCNN,27,30,61,u_to_v,27,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,27,30,61,v_to_u,30,27,1,,62.0,210,1,1,0,165,2.662454994021,0
MOT17-02-FRCNN,28,30,61,u_to_v,28,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,28,30,61,v_to_u,30,28,1,,62.0,3,1,1,0,166,2.731067761173,0
MOT17-02-FRCNN,29,30,61,u_to_v,29,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-02-FRCNN,29,30,61,v_to_u,30,29,1,,62.0,93,1,1,0,167,1.875613729802,0
MOT17-02-FRCNN,1,28,64,u_to_v,1,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,1,28,64,v_to_u,28,1,1,,65.0,495,17,17,0,168,1.786990964568,0
MOT17-02-FRCNN,2,28,64,u_to_v,2,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,2,28,64,v_to_u,28,2,1,,65.0,161,17,17,0,169,8.529663303343,0
MOT17-02-FRCNN,3,28,64,u_to_v,3,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,3,28,64,v_to_u,28,3,1,,65.0,381,17,17,0,170,2.032290360381,0
MOT17-02-FRCNN,4,28,64,u_to_v,4,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,4,28,64,v_to_u,28,4,1,,65.0,267,17,17,0,171,9.643005866356,0
MOT17-02-FRCNN,6,28,64,u_to_v,6,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,6,28,64,v_to_u,28,6,1,,65.0,347,17,17,0,172,9.423328464927,0
MOT17-02-FRCNN,7,28,64,u_to_v,7,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,7,28,64,v_to_u,28,7,1,,65.0,141,17,17,0,173,6.121265550949,0
MOT17-02-FRCNN,8,28,64,u_to_v,8,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,8,28,64,v_to_u,28,8,1,,65.0,265,17,17,0,174,2.177507860188,0
MOT17-02-FRCNN,9,28,64,u_to_v,9,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,9,28,64,v_to_u,28,9,1,,65.0,82,17,17,0,175,2.098282403394,0
MOT17-02-FRCNN,12,28,64,u_to_v,12,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,12,28,64,v_to_u,28,12,1,,65.0,158,17,17,0,176,12.957763242626,0
MOT17-02-FRCNN,13,28,64,u_to_v,13,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,13,28,64,v_to_u,28,13,1,,65.0,329,17,17,0,177,7.591658696095,0
MOT17-02-FRCNN,14,28,64,u_to_v,14,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,14,28,64,v_to_u,28,14,1,,65.0,296,17,17,0,178,3.852720443104,0
MOT17-02-FRCNN,15,28,64,u_to_v,15,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,15,28,64,v_to_u,28,15,1,,65.0,229,17,17,0,179,1.957828052262,0
MOT17-02-FRCNN,16,28,64,u_to_v,16,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,16,28,64,v_to_u,28,16,1,,65.0,259,17,17,0,180,2.113711433093,0
MOT17-02-FRCNN,17,28,64,u_to_v,17,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,17,28,64,v_to_u,28,17,1,,65.0,54,17,17,0,181,2.518637415594,0
MOT17-02-FRCNN,18,28,64,u_to_v,18,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,18,28,64,v_to_u,28,18,1,,65.0,14,17,17,0,182,0.859057111034,0
MOT17-02-FRCNN,20,28,64,u_to_v,20,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,20,28,64,v_to_u,28,20,1,,65.0,314,17,17,0,183,9.487800956438,0
MOT17-02-FRCNN,21,28,64,u_to_v,21,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,21,28,64,v_to_u,28,21,1,,65.0,17,17,17,0,184,16.454182167351,0
MOT17-02-FRCNN,22,28,64,u_to_v,22,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,22,28,64,v_to_u,28,22,1,,65.0,188,17,17,0,185,1.069810949619,0
MOT17-02-FRCNN,24,28,64,u_to_v,24,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,24,28,64,v_to_u,28,24,1,,65.0,536,17,17,0,186,2.391145950513,0
MOT17-02-FRCNN,27,28,64,u_to_v,27,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-02-FRCNN,27,28,64,v_to_u,28,27,1,,65.0,207,17,17,7,187,-0.000437953441,1
MOT17-02-FRCNN,28,29,64,u_to_v,28,29,1,,65.0,90,13,13,0,188,0.975443816501,0
MOT17-02-FRCNN,28,29,64,v_to_u,29,28,0,no_post_boundary_handoff_frame,,0,13,13,0,0,,0
MOT17-02-FRCNN,28,31,64,u_to_v,28,31,1,,65.0,307,2,2,0,189,2.750362849027,0
MOT17-02-FRCNN,28,31,64,v_to_u,31,28,0,no_post_boundary_handoff_frame,,0,2,2,0,0,,0
MOT17-02-FRCNN,28,32,64,u_to_v,28,32,1,,65.0,274,2,2,0,190,1.705376023136,0
MOT17-02-FRCNN,28,32,64,v_to_u,32,28,0,no_post_boundary_handoff_frame,,0,2,2,0,0,,0
MOT17-02-FRCNN,1,18,78,u_to_v,1,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,1,18,78,v_to_u,18,1,1,,79.0,481,78,78,0,191,1.57889488443,0
MOT17-02-FRCNN,2,18,78,u_to_v,2,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,2,18,78,v_to_u,18,2,1,,79.0,147,78,78,0,192,8.056606285994,0
MOT17-02-FRCNN,3,18,78,u_to_v,3,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,3,18,78,v_to_u,18,3,1,,79.0,367,78,78,0,193,1.386083350031,0
MOT17-02-FRCNN,4,18,78,u_to_v,4,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,4,18,78,v_to_u,18,4,1,,79.0,253,78,78,0,194,8.660029726963,0
MOT17-02-FRCNN,6,18,78,u_to_v,6,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,6,18,78,v_to_u,18,6,1,,79.0,333,78,78,0,195,8.672220356704,0
MOT17-02-FRCNN,7,18,78,u_to_v,7,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,7,18,78,v_to_u,18,7,1,,79.0,127,78,78,0,196,5.860049364871,0
MOT17-02-FRCNN,8,18,78,u_to_v,8,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,8,18,78,v_to_u,18,8,1,,79.0,251,78,78,0,197,2.264236366235,0
MOT17-02-FRCNN,9,18,78,u_to_v,9,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,9,18,78,v_to_u,18,9,1,,79.0,68,78,78,0,198,1.209752461907,0
MOT17-02-FRCNN,12,18,78,u_to_v,12,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,12,18,78,v_to_u,18,12,1,,79.0,144,78,78,0,199,11.83885093384,0
MOT17-02-FRCNN,13,18,78,u_to_v,13,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,13,18,78,v_to_u,18,13,1,,79.0,315,78,78,0,200,7.084684638708,0
MOT17-02-FRCNN,14,18,78,u_to_v,14,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,14,18,78,v_to_u,18,14,1,,79.0,282,78,78,0,201,2.59359893858,0
MOT17-02-FRCNN,15,18,78,u_to_v,15,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,15,18,78,v_to_u,18,15,1,,79.0,215,78,78,0,202,2.174816848825,0
MOT17-02-FRCNN,16,18,78,u_to_v,16,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,16,18,78,v_to_u,18,16,1,,79.0,245,78,78,0,203,2.03065857221,0
MOT17-02-FRCNN,17,18,78,u_to_v,17,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,17,18,78,v_to_u,18,17,1,,79.0,40,78,78,0,204,3.259040794707,0
MOT17-02-FRCNN,18,19,78,u_to_v,18,19,1,,79.0,79,55,78,0,205,8.743977205157,0
MOT17-02-FRCNN,18,19,78,v_to_u,19,18,0,no_post_boundary_handoff_frame,,0,55,78,0,0,,0
MOT17-02-FRCNN,18,20,78,u_to_v,18,20,1,,79.0,300,78,78,0,206,9.053191174236,0
MOT17-02-FRCNN,18,20,78,v_to_u,20,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0,,0
MOT17-02-FRCNN,18,21,78,u_to_v,18,21,1,,79.0,3,75,75,0,207,15.076955613769,0
MOT17-02-FRCNN,18,21,78,v_to_u,21,18,0,no_post_boundary_handoff_frame,,0,75,75,0,0,,0
MOT17-02-FRCNN,18,22,78,u_to_v,18,22,1,,79.0,174,67,67,0,208,1.738532854728,0
MOT17-02-FRCNN,18,22,78,v_to_u,22,18,0,no_post_boundary_handoff_frame,,0,67,67,0,0,,0
MOT17-02-FRCNN,18,24,78,u_to_v,18,24,1,,79.0,522,49,49,0,209,1.239629267358,0
MOT17-02-FRCNN,18,24,78,v_to_u,24,18,0,no_post_boundary_handoff_frame,,0,49,49,0,0,,0
MOT17-02-FRCNN,18,27,78,u_to_v,18,27,1,,79.0,193,38,38,0,210,0.453989672696,0
MOT17-02-FRCNN,18,27,78,v_to_u,27,18,0,no_post_boundary_handoff_frame,,0,38,38,0,0,,0
MOT17-02-FRCNN,18,29,78,u_to_v,18,29,1,,79.0,76,27,27,0,211,0.646711446909,0
MOT17-02-FRCNN,18,29,78,v_to_u,29,18,0,no_post_boundary_handoff_frame,,0,27,27,0,0,,0
MOT17-02-FRCNN,18,31,78,u_to_v,18,31,1,,79.0,293,16,16,0,212,1.664058789649,0
MOT17-02-FRCNN,18,31,78,v_to_u,31,18,0,no_post_boundary_handoff_frame,,0,16,16,0,0,,0
MOT17-02-FRCNN,18,32,78,u_to_v,18,32,1,,79.0,260,16,16,0,213,2.129184883609,0
MOT17-02-FRCNN,18,32,78,v_to_u,32,18,0,no_post_boundary_handoff_frame,,0,16,16,0,0,,0
MOT17-02-FRCNN,18,33,78,u_to_v,18,33,1,,79.0,6,9,9,0,214,9.440482835741,0
MOT17-02-FRCNN,18,33,78,v_to_u,33,18,0,no_post_boundary_handoff_frame,,0,9,9,0,0,,0
MOT17-02-FRCNN,18,34,78,u_to_v,18,34,1,,79.0,1,6,6,0,215,2.025883590685,0
MOT17-02-FRCNN,18,34,78,v_to_u,34,18,0,no_post_boundary_handoff_frame,,0,6,6,0,0,,0
MOT17-02-FRCNN,18,35,78,u_to_v,18,35,1,,79.0,44,3,3,0,216,0.832017910674,0
MOT17-02-FRCNN,18,35,78,v_to_u,35,18,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-02-FRCNN,18,36,78,u_to_v,18,36,1,,79.0,331,3,3,8,217,0.291802698845,1
MOT17-02-FRCNN,18,36,78,v_to_u,36,18,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-02-FRCNN,1,34,79,u_to_v,1,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,1,34,79,v_to_u,34,1,1,,80.0,480,7,7,0,218,2.841165000032,0
MOT17-02-FRCNN,2,34,79,u_to_v,2,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,2,34,79,v_to_u,34,2,1,,80.0,146,7,7,0,219,10.987646859486,0
MOT17-02-FRCNN,3,34,79,u_to_v,3,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,3,34,79,v_to_u,34,3,1,,80.0,366,7,7,0,220,2.202063110873,0
MOT17-02-FRCNN,4,34,79,u_to_v,4,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,4,34,79,v_to_u,34,4,1,,80.0,252,7,7,0,221,11.666131731016,0
MOT17-02-FRCNN,6,34,79,u_to_v,6,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,6,34,79,v_to_u,34,6,1,,80.0,332,7,7,0,222,11.542984217589,0
MOT17-02-FRCNN,7,34,79,u_to_v,7,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,7,34,79,v_to_u,34,7,1,,80.0,126,7,7,0,223,8.394070168925,0
MOT17-02-FRCNN,8,34,79,u_to_v,8,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,8,34,79,v_to_u,34,8,1,,80.0,250,7,7,0,224,3.864471434071,0
MOT17-02-FRCNN,9,34,79,u_to_v,9,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,9,34,79,v_to_u,34,9,1,,80.0,67,7,7,0,225,1.920459258387,0
MOT17-02-FRCNN,12,34,79,u_to_v,12,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,12,34,79,v_to_u,34,12,1,,80.0,143,7,7,0,226,15.185592890413,0
MOT17-02-FRCNN,13,34,79,u_to_v,13,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,13,34,79,v_to_u,34,13,1,,80.0,314,7,7,0,227,9.788674672008,0
MOT17-02-FRCNN,14,34,79,u_to_v,14,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,14,34,79,v_to_u,34,14,1,,80.0,281,7,7,0,228,0.834326738069,0
MOT17-02-FRCNN,15,34,79,u_to_v,15,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,15,34,79,v_to_u,34,15,1,,80.0,214,7,7,0,229,4.12425088178,0
MOT17-02-FRCNN,16,34,79,u_to_v,16,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,16,34,79,v_to_u,34,16,1,,80.0,244,7,7,0,230,3.63480046204,0
MOT17-02-FRCNN,17,34,79,u_to_v,17,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,17,34,79,v_to_u,34,17,1,,80.0,39,7,7,0,231,5.635573104655,0
MOT17-02-FRCNN,19,34,79,u_to_v,19,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,19,34,79,v_to_u,34,19,1,,80.0,78,7,7,0,232,11.860265818113,0
MOT17-02-FRCNN,20,34,79,u_to_v,20,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,20,34,79,v_to_u,34,20,1,,80.0,299,7,7,0,233,12.223258352876,0
MOT17-02-FRCNN,21,34,79,u_to_v,21,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,21,34,79,v_to_u,34,21,1,,80.0,2,7,7,0,234,18.792870862464,0
MOT17-02-FRCNN,22,34,79,u_to_v,22,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,22,34,79,v_to_u,34,22,1,,80.0,173,7,7,0,235,3.840858092399,0
MOT17-02-FRCNN,24,34,79,u_to_v,24,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,24,34,79,v_to_u,34,24,1,,80.0,521,7,7,0,236,0.667021689161,0
MOT17-02-FRCNN,27,34,79,u_to_v,27,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,27,34,79,v_to_u,34,27,1,,80.0,192,7,7,0,237,2.432168167064,0
MOT17-02-FRCNN,29,34,79,u_to_v,29,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,29,34,79,v_to_u,34,29,1,,80.0,75,7,7,0,238,2.496278615553,0
MOT17-02-FRCNN,31,34,79,u_to_v,31,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,31,34,79,v_to_u,34,31,1,,80.0,292,7,7,9,239,0.27527832921,1
MOT17-02-FRCNN,32,34,79,u_to_v,32,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,32,34,79,v_to_u,34,32,1,,80.0,259,7,7,0,240,3.824482149979,0
MOT17-02-FRCNN,33,34,79,u_to_v,33,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-02-FRCNN,33,34,79,v_to_u,34,33,1,,80.0,5,7,7,0,241,12.736463230194,0
MOT17-02-FRCNN,34,35,79,u_to_v,34,35,1,,80.0,43,4,4,0,242,1.209912704251,0
MOT17-02-FRCNN,34,35,79,v_to_u,35,34,0,no_post_boundary_handoff_frame,,0,4,4,0,0,,0
