seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,donor_anchor,receiver_anchor,candidate_policy_version,donor_first_frame,donor_last_frame,receiver_first_frame,receiver_last_frame,donor_track_rows,receiver_track_rows,donor_history_rows,receiver_history_rows,handoff_gap,future_receiver_rows,future_receiver_unique_frames,future_receiver_span,future_receiver_density,boundary_center_distance_norm,boundary_bottom_gap_norm,boundary_iou,boundary_log_width_ratio_abs,boundary_log_height_ratio_abs,boundary_donor_score,boundary_receiver_score,canonical_rank,enumeration_rank,candidate_priority,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density
MOT17-02-FRCNN,65,122,507,v_to_u,122,65,1,508,93,61,61,122,65,1,447,507,216,600,61,385,61,292,1,93,93,93,1.0,0.106593541484,0.051034068713,0.682556990201,0.045775314151,0.042559614419,-1.0,-1.0,132,3218,-0.042453696031,1,"{""65"": 93}",93,30,30,1,30,30,18,30,1.0,0.718181865589,41,41,10,0.633333333333,0.388888888889,0.566666666667,0.68423176513,2,1,0,0,0,0,0.0,0.0,65,835,0,540,-230,1440,-0.159722222222,36,25,-11,-0.141025641026,30,1.0,60,60,1,60,60,42,58,0.966666666667,0.733148803146,17,77,9,0.433333333333,0.285714285714,0.465517241379,1.054259757594,3,0,0,0,0,0,0.0,0.0,65,3415,297,2139,-1508,5916,-0.254901960784,64,39,-25,-0.15625,60,1.0,61,120,1,93,61,102,91,0.978494623656,0.779004933469,17,10,9,0.44262295082,0.392156862745,0.659340659341,0.873148440336,3,0,0,18,0,18,-0.197802197802,-0.197802197802,65,5486,2580,6702,-1299,14833,-0.087575001685,118,100,-18,-0.070866141732,93,1.0,61,292,1,93,61,230,91,0.978494623656,0.779004933469,17,10,9,0.44262295082,0.460869565217,0.659340659341,0.873148440336,3,0,0,18,0,18,-0.197802197802,-0.197802197802,65,5486,7488,13442,533,26481,0.020127638684,180,166,-14,-0.03664921466,93,1.0,61,292,1,93,61,230,91,0.978494623656,0.779004933469,17,10,9,0.44262295082,0.460869565217,0.659340659341,0.873148440336,3,0,0,18,0,18,-0.197802197802,-0.197802197802,65,5486,7488,13442,533,26481,0.020127638684,180,166,-14,-0.03664921466,93,1.0
MOT17-02-FRCNN,138,142,514,u_to_v,138,142,1,515,86,4,4,138,142,1,490,514,511,600,25,90,25,4,1,86,86,86,1.0,0.206044190161,0.165513267003,0.566614193128,0.076808613729,0.117972046563,-1.0,-1.0,133,3273,0.125247024659,1,"{""142"": 86}",86,25,4,1,30,21,4,30,1.0,0.803955418631,64,64,64,1.0,1.0,1.0,-0.0,1,1,30,30,0,0,0.0,0.0,630,0,120,0,510,750,0.68,34,51,17,0.309090909091,30,1.0,25,4,1,60,21,4,60,1.0,0.781680691252,64,64,64,1.0,1.0,1.0,-0.0,1,1,60,60,0,0,0.0,0.0,1260,0,240,0,1020,1500,0.68,64,81,17,0.2,60,1.0,25,4,1,86,21,4,86,1.0,0.786145192857,64,64,64,1.0,1.0,1.0,-0.0,1,1,86,86,0,0,0.0,0.0,1806,0,344,0,1462,2150,0.68,90,107,17,0.153153153153,86,1.0,25,4,1,86,21,4,86,1.0,0.786145192857,64,64,64,1.0,1.0,1.0,-0.0,1,1,86,86,0,0,0.0,0.0,1806,0,344,0,1462,2150,0.68,90,107,17,0.153153153153,86,1.0,25,4,1,86,21,4,86,1.0,0.786145192857,64,64,64,1.0,1.0,1.0,-0.0,1,1,86,86,0,0,0.0,0.0,1806,0,344,0,1462,2150,0.68,90,107,17,0.153153153153,86,1.0
MOT17-02-FRCNN,1,114,520,v_to_u,114,1,1,521,58,108,108,114,1,1,413,520,1,578,108,559,108,501,1,58,58,58,1.0,1.023773859345,0.037968897123,0.0,0.085214709916,0.007212456061,-1.0,-1.0,134,3275,1.042508800223,1,"{""1"": 58}",58,30,30,1,30,26,30,30,1.0,0.917361723442,36,3,3,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,780,900,0,-1680,1680,-1.0,86,56,-30,-0.348837209302,30,1.0,60,60,1,58,56,60,55,0.948275862069,0.905673610365,36,3,3,1.0,1.0,1.0,-0.0,1,0,0,55,0,55,-1.0,-1.0,0,3080,3300,0,-6380,6380,-1.0,171,116,-55,-0.321637426901,58,1.0,108,120,1,58,104,120,55,0.948275862069,0.905673610365,36,3,3,1.0,1.0,1.0,-0.0,1,0,0,55,0,55,-1.0,-1.0,0,5720,6600,0,-12320,12320,-1.0,279,224,-55,-0.197132616487,58,1.0,108,281,1,58,104,281,55,0.948275862069,0.905673610365,36,3,3,1.0,1.0,1.0,-0.0,1,0,0,55,0,55,-1.0,-1.0,0,5720,15455,0,-21175,21175,-1.0,440,385,-55,-0.125,58,1.0,108,501,1,58,104,501,55,0.948275862069,0.905673610365,36,3,3,1.0,1.0,1.0,-0.0,1,0,0,55,0,55,-1.0,-1.0,0,5720,27555,0,-33275,33275,-1.0,660,605,-55,-0.083333333333,58,1.0
MOT17-02-FRCNN,114,120,520,u_to_v,114,120,1,521,74,75,75,114,120,1,413,520,446,594,108,149,108,75,1,74,74,74,1.0,1.337852430278,0.201973280674,0.0,0.280108773166,0.154168601135,-1.0,-1.0,135,3304,1.431773487877,1,"{""120"": 74}",74,30,30,1,30,26,30,30,1.0,0.960372492322,36,23,23,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,780,900,0,-1680,1680,-1.0,86,56,-30,-0.348837209302,30,1.0,60,60,1,60,56,60,60,1.0,0.956736126388,36,23,23,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3360,3600,0,-6960,6960,-1.0,176,116,-60,-0.340909090909,60,1.0,108,75,1,74,104,75,66,0.891891891892,0.954269158484,36,23,23,1.0,1.0,1.0,-0.0,1,0,0,66,0,66,-1.0,-1.0,0,6864,4950,0,-11814,11814,-1.0,245,179,-66,-0.269387755102,74,1.0,108,75,1,74,104,75,66,0.891891891892,0.954269158484,36,23,23,1.0,1.0,1.0,-0.0,1,0,0,66,0,66,-1.0,-1.0,0,6864,4950,0,-11814,11814,-1.0,245,179,-66,-0.269387755102,74,1.0,108,75,1,74,104,75,66,0.891891891892,0.954269158484,36,23,23,1.0,1.0,1.0,-0.0,1,0,0,66,0,66,-1.0,-1.0,0,6864,4950,0,-11814,11814,-1.0,245,179,-66,-0.269387755102,74,1.0
MOT17-02-FRCNN,131,144,520,v_to_u,144,131,1,521,80,1,1,144,131,1,520,520,462,600,1,139,1,59,1,80,80,80,1.0,0.108493132787,0.050405026398,0.681241606105,0.105191153307,0.042806480107,-1.0,-1.0,136,3325,-0.034416248799,1,"{""131"": 80}",80,1,30,1,30,0,30,30,1.0,0.942664520572,-1,49,49,,1.0,1.0,-0.0,1,0,0,30,0,0,0.0,-1.0,0,0,900,0,-900,900,-1.0,60,30,-30,-0.5,30,1.0,1,59,1,60,0,59,60,1.0,0.920265281775,-1,49,49,,1.0,1.0,-0.0,1,0,0,60,0,0,0.0,-1.0,0,0,3540,0,-3540,3540,-1.0,119,60,-59,-0.495798319328,60,1.0,1,59,1,80,0,59,80,1.0,0.920216768078,-1,49,49,,1.0,1.0,-0.0,1,0,0,80,0,0,0.0,-1.0,0,0,4720,0,-4720,4720,-1.0,139,80,-59,-0.424460431655,80,1.0,1,59,1,80,0,59,80,1.0,0.920216768078,-1,49,49,,1.0,1.0,-0.0,1,0,0,80,0,0,0.0,-1.0,0,0,4720,0,-4720,4720,-1.0,139,80,-59,-0.424460431655,80,1.0,1,59,1,80,0,59,80,1.0,0.920216768078,-1,49,49,,1.0,1.0,-0.0,1,0,0,80,0,0,0.0,-1.0,0,0,4720,0,-4720,4720,-1.0,139,80,-59,-0.424460431655,80,1.0
MOT17-02-FRCNN,143,145,523,v_to_u,145,143,1,524,62,1,1,145,143,1,523,523,512,585,1,74,1,12,1,62,62,62,1.0,0.06544367242,0.009571362255,0.7924121406,0.001996293262,0.00797611407,-1.0,-1.0,137,3364,-0.129269281433,1,"{""143"": 62}",62,1,12,1,30,1,11,30,1.0,0.853823488745,41,41,41,1.0,1.0,1.0,-0.0,1,1,30,30,0,0,0.0,0.0,30,0,330,0,-300,360,-0.833333333333,41,31,-10,-0.238095238095,30,1.0,1,12,1,60,1,11,57,0.95,0.855108275793,41,41,41,1.0,1.0,1.0,-0.0,1,1,57,57,0,0,0.0,0.0,57,0,627,0,-570,684,-0.833333333333,68,58,-10,-0.144927536232,60,1.0,1,12,1,62,1,11,57,0.91935483871,0.855108275793,41,41,41,1.0,1.0,1.0,-0.0,1,1,57,57,0,0,0.0,0.0,57,0,627,0,-570,684,-0.833333333333,68,58,-10,-0.144927536232,62,1.0,1,12,1,62,1,11,57,0.91935483871,0.855108275793,41,41,41,1.0,1.0,1.0,-0.0,1,1,57,57,0,0,0.0,0.0,57,0,627,0,-570,684,-0.833333333333,68,58,-10,-0.144927536232,62,1.0,1,12,1,62,1,11,57,0.91935483871,0.855108275793,41,41,41,1.0,1.0,1.0,-0.0,1,1,57,57,0,0,0.0,0.0,57,0,627,0,-570,684,-0.833333333333,68,58,-10,-0.144927536232,62,1.0
MOT17-02-FRCNN,132,136,531,v_to_u,136,132,1,532,69,45,45,136,132,1,487,531,462,600,45,139,45,70,1,69,69,69,1.0,0.243829182822,0.128398363049,0.38998939495,0.168424472753,0.153349404285,-1.0,-1.0,138,3386,0.210608812551,1,"{""132"": 69}",69,30,30,1,30,16,0,27,0.9,0.771985351143,78,-1,79,0.8125,,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,54,378,0,0,-324,432,-0.75,40,29,-11,-0.255813953488,30,1.0,45,60,1,60,31,23,48,0.8,0.747622795378,42,67,79,0.516129032258,1.0,0.979166666667,0.101264817567,2,0,0,0,0,0,0.0,0.0,94,1394,0,1104,-196,2592,-0.075617283951,63,72,9,0.088235294118,60,1.0,45,70,1,69,31,33,51,0.739130434783,0.744737784827,42,67,79,0.516129032258,0.787878787879,0.921568627451,0.274921422433,2,0,0,0,0,0,0.0,0.0,94,1487,0,1683,290,3264,0.088848039216,63,75,12,0.104347826087,69,1.0,45,70,1,69,31,33,51,0.739130434783,0.744737784827,42,67,79,0.516129032258,0.787878787879,0.921568627451,0.274921422433,2,0,0,0,0,0,0.0,0.0,94,1487,0,1683,290,3264,0.088848039216,63,75,12,0.104347826087,69,1.0,45,70,1,69,31,33,51,0.739130434783,0.744737784827,42,67,79,0.516129032258,0.787878787879,0.921568627451,0.274921422433,2,0,0,0,0,0,0.0,0.0,94,1487,0,1683,290,3264,0.088848039216,63,75,12,0.104347826087,69,1.0
MOT17-02-FRCNN,128,143,539,u_to_v,128,143,1,540,46,28,28,128,143,1,456,539,512,585,84,74,84,28,1,46,46,46,1.0,0.258888847555,0.202708955558,0.388998105924,0.077413894383,0.242801478035,-1.0,-1.0,139,3421,0.244338097206,1,"{""143"": 46}",46,30,28,1,30,30,27,30,1.0,0.8746396711,40,41,41,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,810,0,-1710,1710,-1.0,87,57,-30,-0.344827586207,30,1.0,60,28,1,46,60,27,41,0.891304347826,0.86384830847,40,41,41,1.0,1.0,1.0,-0.0,1,0,0,41,0,41,-1.0,-1.0,0,2460,1107,0,-3567,3567,-1.0,128,87,-41,-0.3203125,46,1.0,84,28,1,46,84,27,41,0.891304347826,0.86384830847,40,41,41,1.0,1.0,1.0,-0.0,1,0,0,41,0,41,-1.0,-1.0,0,3444,1107,0,-4551,4551,-1.0,152,111,-41,-0.269736842105,46,1.0,84,28,1,46,84,27,41,0.891304347826,0.86384830847,40,41,41,1.0,1.0,1.0,-0.0,1,0,0,41,0,41,-1.0,-1.0,0,3444,1107,0,-4551,4551,-1.0,152,111,-41,-0.269736842105,46,1.0,84,28,1,46,84,27,41,0.891304347826,0.86384830847,40,41,41,1.0,1.0,1.0,-0.0,1,0,0,41,0,41,-1.0,-1.0,0,3444,1107,0,-4551,4551,-1.0,152,111,-41,-0.269736842105,46,1.0
MOT17-02-FRCNN,65,124,540,v_to_u,124,65,1,541,60,90,90,124,65,1,451,540,216,600,90,385,90,325,1,60,60,60,1.0,0.229900982567,0.023480644302,0.38869569392,0.024397921932,0.079147188069,-1.0,-1.0,140,3431,0.148951731162,1,"{""65"": 60}",60,30,30,1,30,30,28,30,1.0,0.764226276089,9,10,9,0.7,0.642857142857,1.0,-0.0,1,0,30,0,30,0,1.0,1.0,630,270,0,840,1200,1740,0.689655172414,39,69,30,0.340909090909,30,1.0,60,60,1,60,60,46,60,1.0,0.81278019562,10,10,9,0.65,0.391304347826,1.0,-0.0,1,1,0,0,0,0,0.0,0.0,1260,2340,0,2760,1680,6360,0.264150943396,99,99,0,0.0,60,1.0,90,120,1,60,90,100,60,1.0,0.81278019562,10,10,9,0.766666666667,0.38,1.0,-0.0,1,1,0,0,0,0,0.0,0.0,1260,4140,1080,4920,960,11400,0.084210526316,147,119,-28,-0.112,60,1.0,90,300,1,60,90,236,60,1.0,0.81278019562,10,10,9,0.766666666667,0.525423728814,1.0,-0.0,1,1,0,0,0,0,0.0,0.0,1260,4140,4080,10080,3120,19560,0.159509202454,197,205,8,0.020725388601,60,1.0,90,325,1,60,90,261,60,1.0,0.81278019562,10,10,9,0.766666666667,0.475095785441,1.0,-0.0,1,1,0,0,0,0,0.0,0.0,1260,4140,5580,10080,1620,21060,0.076923076923,222,205,-17,-0.041362530414,60,1.0
MOT17-02-FRCNN,81,123,540,v_to_u,123,81,1,541,60,93,93,123,81,1,448,540,282,600,93,319,93,259,1,60,60,60,1.0,2.725106181883,0.110514125534,0.0,0.087692663943,0.121783019426,-1.0,-1.0,141,3439,2.773682281603,1,"{""81"": 60}",60,30,30,1,30,27,24,24,0.8,0.780593659516,42,18,17,0.666666666667,1.0,0.5,0.918427784993,3,0,0,2,0,2,-0.083333333333,-0.083333333333,0,648,48,528,-168,1224,-0.137254901961,44,42,-2,-0.026666666667,30,1.0,60,60,1,60,57,44,54,0.9,0.796992506973,9,18,17,0.684210526316,1.0,0.777777777778,0.629830912139,3,0,0,2,0,2,-0.037037037037,-0.037037037037,0,3078,88,2288,-878,5454,-0.160982764943,85,86,1,0.006451612903,60,1.0,93,120,1,60,90,104,54,0.9,0.796992506973,9,18,17,0.666666666667,0.817307692308,0.777777777778,0.629830912139,3,0,0,2,0,2,-0.037037037037,-0.037037037037,0,4860,170,5446,416,10476,0.039709812906,147,145,-2,-0.008064516129,60,1.0,93,259,1,60,90,240,54,0.9,0.796992506973,9,41,17,0.666666666667,0.633333333333,0.777777777778,0.629830912139,3,0,0,0,0,0,0.0,0.0,0,4860,200,12760,7700,17820,0.432098765432,212,212,0,0.0,60,1.0,93,259,1,60,90,240,54,0.9,0.796992506973,9,41,17,0.666666666667,0.633333333333,0.777777777778,0.629830912139,3,0,0,0,0,0,0.0,0.0,0,4860,200,12760,7700,17820,0.432098765432,212,212,0,0.0,60,1.0
MOT17-02-FRCNN,82,111,540,v_to_u,111,82,1,541,18,137,137,111,82,1,404,540,283,558,137,276,137,258,1,18,18,18,1.0,0.276035542536,0.179289096146,0.325525849426,0.269442289134,0.238096384308,-1.0,-1.0,142,3441,0.290230221561,1,"{""82"": 18}",18,30,30,1,18,4,30,18,1.0,0.875740133382,18,17,17,1.0,1.0,1.0,-0.0,1,0,0,18,0,18,-1.0,-1.0,0,72,540,0,-612,612,-1.0,52,34,-18,-0.346153846154,18,1.0,60,60,1,18,29,60,18,1.0,0.875740133382,15,17,17,0.862068965517,0.983333333333,1.0,-0.0,1,0,0,18,0,18,-1.0,-1.0,0,522,1062,18,-1566,1602,-0.977528089888,102,84,-18,-0.168224299065,18,1.0,120,120,1,18,89,120,18,1.0,0.875740133382,15,17,17,0.955056179775,0.516666666667,1.0,-0.0,1,0,0,18,0,18,-1.0,-1.0,0,1602,1116,1044,-1674,3762,-0.444976076555,165,147,-18,-0.079295154185,18,1.0,137,258,1,18,106,220,18,1.0,0.875740133382,15,15,17,0.962264150943,0.295454545455,1.0,-0.0,1,1,0,0,0,0,0.0,0.0,0,1908,1116,2844,-180,5868,-0.030674846626,182,164,-18,-0.052325581395,18,1.0,137,258,1,18,106,220,18,1.0,0.875740133382,15,15,17,0.962264150943,0.295454545455,1.0,-0.0,1,1,0,0,0,0,0.0,0.0,0,1908,1116,2844,-180,5868,-0.030674846626,182,164,-18,-0.052325581395,18,1.0
MOT17-02-FRCNN,105,111,540,v_to_u,111,105,1,541,60,137,137,111,105,1,404,540,373,600,137,228,137,168,1,60,60,60,1.0,1.936884792069,1.042384026769,0.0,1.494968992482,1.131970476911,-1.0,-1.0,143,3456,2.4601747457,1,"{""105"": 60}",60,30,30,1,30,4,30,30,1.0,0.941552056525,18,35,35,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,120,900,0,-1020,1020,-1.0,64,34,-30,-0.46875,30,1.0,60,60,1,60,29,60,60,1.0,0.93213793585,15,35,35,0.862068965517,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,1740,3600,0,-5340,5340,-1.0,145,85,-60,-0.402684563758,60,1.0,120,120,1,60,89,120,60,1.0,0.93213793585,15,35,35,0.955056179775,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,5340,7200,0,-12540,12540,-1.0,265,205,-60,-0.223048327138,60,1.0,137,168,1,60,106,168,60,1.0,0.93213793585,15,35,35,0.962264150943,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,6360,10080,0,-16440,16440,-1.0,330,270,-60,-0.179640718563,60,1.0,137,168,1,60,106,168,60,1.0,0.93213793585,15,35,35,0.962264150943,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,6360,10080,0,-16440,16440,-1.0,330,270,-60,-0.179640718563,60,1.0
MOT17-02-FRCNN,1,119,549,v_to_u,119,1,1,550,29,106,106,119,1,1,444,549,1,578,106,559,106,530,1,29,29,29,1.0,0.503681363544,0.255755992372,0.087035183416,0.286249081975,0.329204876914,-1.0,-1.0,144,3501,0.607406961672,1,"{""1"": 29}",29,30,30,1,29,30,30,26,0.896551724138,0.89392567395,19,3,3,1.0,1.0,1.0,-0.0,1,0,0,26,0,26,-1.0,-1.0,0,780,780,0,-1560,1560,-1.0,86,60,-26,-0.302325581395,29,1.0,60,60,1,29,60,60,26,0.896551724138,0.89392567395,19,3,3,1.0,1.0,1.0,-0.0,1,0,0,26,0,26,-1.0,-1.0,0,1560,1560,0,-3120,3120,-1.0,146,120,-26,-0.178082191781,29,1.0,106,120,1,29,105,120,26,0.896551724138,0.89392567395,19,3,3,1.0,1.0,1.0,-0.0,1,0,0,26,0,26,-1.0,-1.0,0,2730,3120,0,-5850,5850,-1.0,251,225,-26,-0.103585657371,29,1.0,106,281,1,29,105,281,26,0.896551724138,0.89392567395,19,3,3,1.0,1.0,1.0,-0.0,1,0,0,26,0,26,-1.0,-1.0,0,2730,7306,0,-10036,10036,-1.0,412,386,-26,-0.063106796117,29,1.0,106,530,1,29,105,530,26,0.896551724138,0.89392567395,19,3,3,1.0,1.0,1.0,-0.0,1,0,0,26,0,26,-1.0,-1.0,0,2730,13780,0,-16510,16510,-1.0,661,635,-26,-0.039334341906,29,1.0
MOT17-02-FRCNN,81,151,554,v_to_u,151,81,1,555,46,1,1,151,81,1,554,554,282,600,1,319,1,273,1,46,46,46,1.0,0.103277369202,0.029867479592,0.684745244946,0.127774110495,0.036893029525,-1.0,-1.0,145,3535,-0.043975358135,1,"{""81"": 46}",46,1,30,1,30,1,28,26,0.866666666667,0.810452300576,15,18,17,1.0,0.642857142857,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,26,0,728,702,754,0.931034482759,27,44,17,0.309090909091,30,1.0,1,60,1,46,1,42,42,0.913043478261,0.826643023538,15,18,17,1.0,0.761904761905,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,42,0,1764,1722,1806,0.953488372093,43,74,31,0.364705882353,46,1.0,1,120,1,46,1,102,42,0.913043478261,0.826643023538,15,18,17,1.0,0.843137254902,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,42,0,4284,4242,4326,0.980582524272,87,128,41,0.28275862069,46,1.0,1,273,1,46,1,252,42,0.913043478261,0.826643023538,15,41,17,1.0,0.603174603175,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,42,0,10584,10542,10626,0.99209486166,153,194,41,0.138983050847,46,1.0,1,273,1,46,1,252,42,0.913043478261,0.826643023538,15,41,17,1.0,0.603174603175,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,42,0,10584,10542,10626,0.99209486166,153,194,41,0.138983050847,46,1.0
MOT17-02-FRCNN,81,82,558,v_to_u,82,81,1,559,42,276,276,82,81,1,283,558,282,600,276,319,276,277,1,42,42,42,1.0,0.180911359506,0.03581578731,0.527091135047,0.020602517824,0.045146379319,-1.0,-1.0,146,3564,0.064667412286,1,"{""81"": 42}",42,30,30,1,30,30,24,30,1.0,0.817951188055,17,18,17,1.0,0.583333333333,1.0,-0.0,1,0,30,0,30,0,1.0,1.0,900,0,0,720,1620,1620,1.0,44,74,30,0.357142857143,30,1.0,60,60,1,42,60,41,42,1.0,0.826643023538,17,18,17,1.0,0.756097560976,1.0,-0.0,1,0,42,0,42,0,1.0,1.0,2520,0,0,1722,4242,4242,1.0,91,133,42,0.293706293706,42,1.0,120,120,1,42,120,98,42,1.0,0.826643023538,17,18,17,0.666666666667,0.857142857143,1.0,-0.0,1,0,42,0,42,0,1.0,1.0,3360,1680,0,4116,5796,9156,0.633027522936,164,206,42,0.161538461538,42,1.0,276,277,1,42,238,252,42,1.0,0.826643023538,17,41,17,0.336134453782,0.603174603175,1.0,-0.0,1,0,42,0,42,0,1.0,1.0,3360,6636,0,10584,7308,20580,0.355102040816,232,274,42,0.078947368421,42,1.0,276,277,1,42,238,252,42,1.0,0.826643023538,17,41,17,0.336134453782,0.603174603175,1.0,-0.0,1,0,42,0,42,0,1.0,1.0,3360,6636,0,10584,7308,20580,0.355102040816,232,274,42,0.078947368421,42,1.0
