seq,canonical_rank,u,v,boundary_frame,transaction_type,accepted,changed_rows,effective_start_frame,donor_raw_tid,receiver_raw_tid,donor_anchor,receiver_anchor,reject_reason
MOT17-02-FRCNN,330,13,17,118,v_to_u,1,275,119,17,13,17,13,
MOT17-02-FRCNN,331,14,17,118,v_to_u,1,242,119,17,14,17,14,
MOT17-02-FRCNN,332,15,17,118,v_to_u,1,175,119,17,15,17,15,
MOT17-02-FRCNN,333,16,17,118,v_to_u,1,205,119,17,16,17,16,
MOT17-02-FRCNN,334,17,19,118,u_to_v,1,39,119,17,19,17,19,
MOT17-02-FRCNN,335,17,20,118,u_to_v,1,260,119,17,20,17,20,
MOT17-02-FRCNN,336,17,22,118,u_to_v,1,134,119,17,22,17,22,
MOT17-02-FRCNN,337,17,24,118,u_to_v,1,482,119,17,24,17,24,
MOT17-02-FRCNN,338,17,27,118,u_to_v,1,153,119,17,27,17,27,
MOT17-02-FRCNN,339,17,29,118,u_to_v,1,36,119,17,29,17,29,
MOT17-02-FRCNN,340,17,31,118,u_to_v,1,253,119,17,31,17,31,
MOT17-02-FRCNN,341,17,32,118,u_to_v,1,220,119,17,32,17,32,
MOT17-02-FRCNN,342,17,35,118,u_to_v,1,4,119,17,35,17,35,
MOT17-02-FRCNN,343,17,36,118,u_to_v,1,291,119,17,36,17,36,
MOT17-02-FRCNN,344,17,37,118,u_to_v,1,126,119,17,37,17,37,
MOT17-02-FRCNN,345,17,38,118,u_to_v,1,326,119,17,38,17,38,
MOT17-02-FRCNN,346,17,39,118,u_to_v,1,1,119,17,39,17,39,
MOT17-02-FRCNN,347,17,40,118,u_to_v,1,296,119,17,40,17,40,
MOT17-02-FRCNN,348,1,39,119,v_to_u,1,440,120,39,1,39,1,
MOT17-02-FRCNN,349,2,39,119,v_to_u,1,106,120,39,2,39,2,
MOT17-02-FRCNN,350,3,39,119,v_to_u,1,326,120,39,3,39,3,
MOT17-02-FRCNN,351,4,39,119,v_to_u,1,212,120,39,4,39,4,
MOT17-02-FRCNN,352,6,39,119,v_to_u,1,292,120,39,6,39,6,
MOT17-02-FRCNN,353,7,39,119,v_to_u,1,86,120,39,7,39,7,
MOT17-02-FRCNN,354,8,39,119,v_to_u,1,210,120,39,8,39,8,
MOT17-02-FRCNN,355,9,39,119,v_to_u,1,27,120,39,9,39,9,
MOT17-02-FRCNN,356,12,39,119,v_to_u,1,103,120,39,12,39,12,
MOT17-02-FRCNN,357,13,39,119,v_to_u,1,274,120,39,13,39,13,
MOT17-02-FRCNN,358,14,39,119,v_to_u,1,241,120,39,14,39,14,
MOT17-02-FRCNN,359,15,39,119,v_to_u,1,174,120,39,15,39,15,
MOT17-02-FRCNN,360,16,39,119,v_to_u,1,204,120,39,16,39,16,
MOT17-02-FRCNN,361,19,39,119,v_to_u,1,38,120,39,19,39,19,
MOT17-02-FRCNN,362,20,39,119,v_to_u,1,259,120,39,20,39,20,
MOT17-02-FRCNN,363,22,39,119,v_to_u,1,133,120,39,22,39,22,
MOT17-02-FRCNN,364,24,39,119,v_to_u,1,481,120,39,24,39,24,
MOT17-02-FRCNN,365,27,39,119,v_to_u,1,152,120,39,27,39,27,
MOT17-02-FRCNN,366,29,39,119,v_to_u,1,35,120,39,29,39,29,
MOT17-02-FRCNN,367,31,39,119,v_to_u,1,252,120,39,31,39,31,
MOT17-02-FRCNN,368,32,39,119,v_to_u,1,219,120,39,32,39,32,
MOT17-02-FRCNN,369,35,39,119,v_to_u,1,3,120,39,35,39,35,
MOT17-02-FRCNN,370,36,39,119,v_to_u,1,290,120,39,36,39,36,
MOT17-02-FRCNN,371,37,39,119,v_to_u,1,125,120,39,37,39,37,
MOT17-02-FRCNN,372,38,39,119,v_to_u,1,325,120,39,38,39,38,
MOT17-02-FRCNN,373,39,40,119,u_to_v,1,295,120,39,40,39,40,
MOT17-02-FRCNN,374,1,35,122,v_to_u,1,437,123,35,1,35,1,
MOT17-02-FRCNN,375,2,35,122,v_to_u,1,103,123,35,2,35,2,
MOT17-02-FRCNN,376,3,35,122,v_to_u,1,323,123,35,3,35,3,
MOT17-02-FRCNN,377,4,35,122,v_to_u,1,209,123,35,4,35,4,
MOT17-02-FRCNN,378,6,35,122,v_to_u,1,289,123,35,6,35,6,
MOT17-02-FRCNN,379,7,35,122,v_to_u,1,83,123,35,7,35,7,
MOT17-02-FRCNN,380,8,35,122,v_to_u,1,207,123,35,8,35,8,
MOT17-02-FRCNN,381,9,35,122,v_to_u,1,24,123,35,9,35,9,
MOT17-02-FRCNN,382,12,35,122,v_to_u,1,100,123,35,12,35,12,
MOT17-02-FRCNN,383,13,35,122,v_to_u,1,271,123,35,13,35,13,
MOT17-02-FRCNN,384,14,35,122,v_to_u,1,238,123,35,14,35,14,
MOT17-02-FRCNN,385,15,35,122,v_to_u,1,171,123,35,15,35,15,
MOT17-02-FRCNN,386,16,35,122,v_to_u,1,201,123,35,16,35,16,
MOT17-02-FRCNN,387,19,35,122,v_to_u,1,35,123,35,19,35,19,
MOT17-02-FRCNN,388,20,35,122,v_to_u,1,256,123,35,20,35,20,
MOT17-02-FRCNN,389,22,35,122,v_to_u,1,130,123,35,22,35,22,
MOT17-02-FRCNN,390,24,35,122,v_to_u,1,478,123,35,24,35,24,
MOT17-02-FRCNN,391,27,35,122,v_to_u,1,149,123,35,27,35,27,
MOT17-02-FRCNN,392,29,35,122,v_to_u,1,32,123,35,29,35,29,
MOT17-02-FRCNN,393,31,35,122,v_to_u,1,249,123,35,31,35,31,
MOT17-02-FRCNN,394,32,35,122,v_to_u,1,216,123,35,32,35,32,
MOT17-02-FRCNN,395,35,36,122,u_to_v,1,287,123,35,36,35,36,
MOT17-02-FRCNN,396,35,37,122,u_to_v,1,122,123,35,37,35,37,
MOT17-02-FRCNN,397,35,38,122,u_to_v,1,322,123,35,38,35,38,
MOT17-02-FRCNN,398,35,40,122,u_to_v,1,292,123,35,40,35,40,
MOT17-02-FRCNN,399,35,42,122,u_to_v,1,5,123,35,42,35,42,
MOT17-02-FRCNN,400,1,42,127,v_to_u,1,432,128,42,1,42,1,
MOT17-02-FRCNN,401,2,42,127,v_to_u,1,98,128,42,2,42,2,
MOT17-02-FRCNN,402,3,42,127,v_to_u,1,318,128,42,3,42,3,
MOT17-02-FRCNN,403,4,42,127,v_to_u,1,204,128,42,4,42,4,
MOT17-02-FRCNN,404,6,42,127,v_to_u,1,284,128,42,6,42,6,
MOT17-02-FRCNN,405,7,42,127,v_to_u,1,78,128,42,7,42,7,
MOT17-02-FRCNN,406,8,42,127,v_to_u,1,202,128,42,8,42,8,
MOT17-02-FRCNN,407,9,42,127,v_to_u,1,19,128,42,9,42,9,
MOT17-02-FRCNN,408,12,42,127,v_to_u,1,95,128,42,12,42,12,
MOT17-02-FRCNN,409,13,42,127,v_to_u,1,266,128,42,13,42,13,
MOT17-02-FRCNN,410,14,42,127,v_to_u,1,233,128,42,14,42,14,
MOT17-02-FRCNN,411,15,42,127,v_to_u,1,166,128,42,15,42,15,
MOT17-02-FRCNN,412,16,42,127,v_to_u,1,196,128,42,16,42,16,
MOT17-02-FRCNN,413,19,42,127,v_to_u,1,30,128,42,19,42,19,
MOT17-02-FRCNN,414,20,42,127,v_to_u,1,251,128,42,20,42,20,
MOT17-02-FRCNN,415,22,42,127,v_to_u,1,125,128,42,22,42,22,
MOT17-02-FRCNN,416,24,42,127,v_to_u,1,473,128,42,24,42,24,
MOT17-02-FRCNN,417,27,42,127,v_to_u,1,144,128,42,27,42,27,
MOT17-02-FRCNN,418,29,42,127,v_to_u,1,27,128,42,29,42,29,
MOT17-02-FRCNN,419,31,42,127,v_to_u,1,244,128,42,31,42,31,
MOT17-02-FRCNN,420,32,42,127,v_to_u,1,211,128,42,32,42,32,
MOT17-02-FRCNN,421,36,42,127,v_to_u,1,282,128,42,36,42,36,
MOT17-02-FRCNN,422,37,42,127,v_to_u,1,117,128,42,37,42,37,
MOT17-02-FRCNN,423,38,42,127,v_to_u,1,317,128,42,38,42,38,
MOT17-02-FRCNN,424,40,42,127,v_to_u,1,287,128,42,40,42,40,
MOT17-02-FRCNN,425,42,43,127,u_to_v,1,130,128,42,43,42,43,
MOT17-02-FRCNN,426,1,44,129,v_to_u,1,430,130,44,1,44,1,
MOT17-02-FRCNN,427,2,44,129,v_to_u,1,96,130,44,2,44,2,
MOT17-02-FRCNN,428,3,44,129,v_to_u,1,316,130,44,3,44,3,
MOT17-02-FRCNN,429,4,44,129,v_to_u,1,202,130,44,4,44,4,
MOT17-02-FRCNN,430,6,44,129,v_to_u,1,282,130,44,6,44,6,
MOT17-02-FRCNN,431,7,44,129,v_to_u,1,76,130,44,7,44,7,
MOT17-02-FRCNN,432,8,44,129,v_to_u,1,200,130,44,8,44,8,
MOT17-02-FRCNN,433,9,44,129,v_to_u,1,17,130,44,9,44,9,
MOT17-02-FRCNN,434,12,44,129,v_to_u,1,93,130,44,12,44,12,
MOT17-02-FRCNN,435,13,44,129,v_to_u,1,264,130,44,13,44,13,
MOT17-02-FRCNN,436,14,44,129,v_to_u,1,231,130,44,14,44,14,
MOT17-02-FRCNN,437,15,44,129,v_to_u,1,164,130,44,15,44,15,
MOT17-02-FRCNN,438,16,44,129,v_to_u,1,194,130,44,16,44,16,
MOT17-02-FRCNN,439,19,44,129,v_to_u,1,28,130,44,19,44,19,
MOT17-02-FRCNN,440,20,44,129,v_to_u,1,249,130,44,20,44,20,
MOT17-02-FRCNN,441,22,44,129,v_to_u,1,123,130,44,22,44,22,
MOT17-02-FRCNN,442,24,44,129,v_to_u,1,471,130,44,24,44,24,
MOT17-02-FRCNN,443,27,44,129,v_to_u,1,142,130,44,27,44,27,
MOT17-02-FRCNN,444,29,44,129,v_to_u,1,25,130,44,29,44,29,
MOT17-02-FRCNN,445,31,44,129,v_to_u,1,242,130,44,31,44,31,
MOT17-02-FRCNN,446,32,44,129,v_to_u,1,209,130,44,32,44,32,
MOT17-02-FRCNN,447,36,44,129,v_to_u,1,280,130,44,36,44,36,
MOT17-02-FRCNN,448,37,44,129,v_to_u,1,115,130,44,37,44,37,
MOT17-02-FRCNN,449,38,44,129,v_to_u,1,315,130,44,38,44,38,
MOT17-02-FRCNN,450,40,44,129,v_to_u,1,285,130,44,40,44,40,
MOT17-02-FRCNN,451,43,44,129,v_to_u,1,128,130,44,43,44,43,
MOT17-02-FRCNN,452,1,47,141,v_to_u,1,418,142,47,1,47,1,
MOT17-02-FRCNN,453,2,47,141,v_to_u,1,84,142,47,2,47,2,
MOT17-02-FRCNN,454,3,47,141,v_to_u,1,304,142,47,3,47,3,
MOT17-02-FRCNN,455,4,47,141,v_to_u,1,190,142,47,4,47,4,
MOT17-02-FRCNN,456,6,47,141,v_to_u,1,270,142,47,6,47,6,
MOT17-02-FRCNN,457,7,47,141,v_to_u,1,64,142,47,7,47,7,
MOT17-02-FRCNN,458,8,47,141,v_to_u,1,188,142,47,8,47,8,
MOT17-02-FRCNN,459,9,47,141,v_to_u,1,5,142,47,9,47,9,
MOT17-02-FRCNN,460,12,47,141,v_to_u,1,81,142,47,12,47,12,
MOT17-02-FRCNN,461,13,47,141,v_to_u,1,252,142,47,13,47,13,
MOT17-02-FRCNN,462,14,47,141,v_to_u,1,219,142,47,14,47,14,
MOT17-02-FRCNN,463,15,47,141,v_to_u,1,152,142,47,15,47,15,
MOT17-02-FRCNN,464,16,47,141,v_to_u,1,182,142,47,16,47,16,
MOT17-02-FRCNN,465,19,47,141,v_to_u,1,16,142,47,19,47,19,
MOT17-02-FRCNN,466,20,47,141,v_to_u,1,237,142,47,20,47,20,
MOT17-02-FRCNN,467,22,47,141,v_to_u,1,111,142,47,22,47,22,
MOT17-02-FRCNN,468,24,47,141,v_to_u,1,459,142,47,24,47,24,
MOT17-02-FRCNN,469,27,47,141,v_to_u,1,130,142,47,27,47,27,
MOT17-02-FRCNN,470,29,47,141,v_to_u,1,13,142,47,29,47,29,
MOT17-02-FRCNN,471,31,47,141,v_to_u,1,230,142,47,31,47,31,
MOT17-02-FRCNN,472,32,47,141,v_to_u,1,197,142,47,32,47,32,
MOT17-02-FRCNN,473,36,47,141,v_to_u,1,268,142,47,36,47,36,
MOT17-02-FRCNN,474,37,47,141,v_to_u,1,103,142,47,37,47,37,
MOT17-02-FRCNN,475,38,47,141,v_to_u,1,303,142,47,38,47,38,
MOT17-02-FRCNN,476,40,47,141,v_to_u,1,273,142,47,40,47,40,
MOT17-02-FRCNN,477,43,47,141,v_to_u,1,116,142,47,43,47,43,
MOT17-02-FRCNN,478,45,47,141,v_to_u,1,11,142,47,45,47,45,
MOT17-02-FRCNN,479,46,47,141,v_to_u,1,164,142,47,46,47,46,
MOT17-02-FRCNN,480,1,49,143,v_to_u,1,416,144,49,1,49,1,
MOT17-02-FRCNN,481,2,49,143,v_to_u,1,82,144,49,2,49,2,
MOT17-02-FRCNN,482,3,49,143,v_to_u,1,302,144,49,3,49,3,
MOT17-02-FRCNN,483,4,49,143,v_to_u,1,188,144,49,4,49,4,
MOT17-02-FRCNN,484,6,49,143,v_to_u,1,268,144,49,6,49,6,
MOT17-02-FRCNN,485,7,49,143,v_to_u,1,62,144,49,7,49,7,
MOT17-02-FRCNN,486,8,49,143,v_to_u,1,186,144,49,8,49,8,
MOT17-02-FRCNN,487,9,49,143,v_to_u,1,3,144,49,9,49,9,
MOT17-02-FRCNN,488,12,49,143,v_to_u,1,79,144,49,12,49,12,
MOT17-02-FRCNN,489,13,49,143,v_to_u,1,250,144,49,13,49,13,
MOT17-02-FRCNN,490,14,49,143,v_to_u,1,217,144,49,14,49,14,
MOT17-02-FRCNN,491,15,49,143,v_to_u,1,150,144,49,15,49,15,
MOT17-02-FRCNN,492,16,49,143,v_to_u,1,180,144,49,16,49,16,
MOT17-02-FRCNN,493,19,49,143,v_to_u,1,14,144,49,19,49,19,
MOT17-02-FRCNN,494,20,49,143,v_to_u,1,235,144,49,20,49,20,
MOT17-02-FRCNN,495,22,49,143,v_to_u,1,109,144,49,22,49,22,
MOT17-02-FRCNN,496,24,49,143,v_to_u,1,457,144,49,24,49,24,
MOT17-02-FRCNN,497,27,49,143,v_to_u,1,128,144,49,27,49,27,
MOT17-02-FRCNN,498,29,49,143,v_to_u,1,11,144,49,29,49,29,
MOT17-02-FRCNN,499,31,49,143,v_to_u,1,228,144,49,31,49,31,
MOT17-02-FRCNN,500,32,49,143,v_to_u,1,195,144,49,32,49,32,
MOT17-02-FRCNN,501,36,49,143,v_to_u,1,266,144,49,36,49,36,
MOT17-02-FRCNN,502,37,49,143,v_to_u,1,101,144,49,37,49,37,
MOT17-02-FRCNN,503,38,49,143,v_to_u,1,301,144,49,38,49,38,
MOT17-02-FRCNN,504,40,49,143,v_to_u,1,271,144,49,40,49,40,
MOT17-02-FRCNN,505,43,49,143,v_to_u,1,114,144,49,43,49,43,
MOT17-02-FRCNN,506,45,49,143,v_to_u,1,9,144,49,45,49,45,
MOT17-02-FRCNN,507,46,49,143,v_to_u,1,162,144,49,46,49,46,
MOT17-02-FRCNN,508,48,49,143,v_to_u,1,302,144,49,48,49,48,
MOT17-02-FRCNN,509,1,50,145,v_to_u,1,414,146,50,1,50,1,
MOT17-02-FRCNN,510,2,50,145,v_to_u,1,80,146,50,2,50,2,
MOT17-02-FRCNN,511,3,50,145,v_to_u,1,300,146,50,3,50,3,
MOT17-02-FRCNN,512,4,50,145,v_to_u,1,186,146,50,4,50,4,
MOT17-02-FRCNN,513,6,50,145,v_to_u,1,266,146,50,6,50,6,
MOT17-02-FRCNN,514,7,50,145,v_to_u,1,60,146,50,7,50,7,
MOT17-02-FRCNN,515,8,50,145,v_to_u,1,184,146,50,8,50,8,
MOT17-02-FRCNN,516,9,50,145,v_to_u,1,1,146,50,9,50,9,
MOT17-02-FRCNN,517,12,50,145,v_to_u,1,77,146,50,12,50,12,
MOT17-02-FRCNN,518,13,50,145,v_to_u,1,248,146,50,13,50,13,
MOT17-02-FRCNN,519,14,50,145,v_to_u,1,215,146,50,14,50,14,
MOT17-02-FRCNN,520,15,50,145,v_to_u,1,148,146,50,15,50,15,
MOT17-02-FRCNN,521,16,50,145,v_to_u,1,178,146,50,16,50,16,
MOT17-02-FRCNN,522,19,50,145,v_to_u,1,12,146,50,19,50,19,
MOT17-02-FRCNN,523,20,50,145,v_to_u,1,233,146,50,20,50,20,
MOT17-02-FRCNN,524,22,50,145,v_to_u,1,107,146,50,22,50,22,
MOT17-02-FRCNN,525,24,50,145,v_to_u,1,455,146,50,24,50,24,
MOT17-02-FRCNN,526,27,50,145,v_to_u,1,126,146,50,27,50,27,
MOT17-02-FRCNN,527,29,50,145,v_to_u,1,9,146,50,29,50,29,
MOT17-02-FRCNN,528,31,50,145,v_to_u,1,226,146,50,31,50,31,
MOT17-02-FRCNN,529,32,50,145,v_to_u,1,193,146,50,32,50,32,
MOT17-02-FRCNN,530,36,50,145,v_to_u,1,264,146,50,36,50,36,
MOT17-02-FRCNN,531,37,50,145,v_to_u,1,99,146,50,37,50,37,
MOT17-02-FRCNN,532,38,50,145,v_to_u,1,299,146,50,38,50,38,
MOT17-02-FRCNN,533,40,50,145,v_to_u,1,269,146,50,40,50,40,
MOT17-02-FRCNN,534,43,50,145,v_to_u,1,112,146,50,43,50,43,
MOT17-02-FRCNN,535,45,50,145,v_to_u,1,7,146,50,45,50,45,
MOT17-02-FRCNN,536,46,50,145,v_to_u,1,160,146,50,46,50,46,
MOT17-02-FRCNN,537,48,50,145,v_to_u,1,300,146,50,48,50,48,
MOT17-02-FRCNN,538,1,9,146,v_to_u,1,413,147,9,1,9,1,
MOT17-02-FRCNN,539,2,9,146,v_to_u,1,79,147,9,2,9,2,
MOT17-02-FRCNN,540,3,9,146,v_to_u,1,299,147,9,3,9,3,
MOT17-02-FRCNN,541,4,9,146,v_to_u,1,185,147,9,4,9,4,
MOT17-02-FRCNN,542,6,9,146,v_to_u,1,265,147,9,6,9,6,
MOT17-02-FRCNN,543,7,9,146,v_to_u,1,59,147,9,7,9,7,
MOT17-02-FRCNN,544,8,9,146,v_to_u,1,183,147,9,8,9,8,
MOT17-02-FRCNN,545,9,12,146,u_to_v,1,76,147,9,12,9,12,
MOT17-02-FRCNN,546,9,13,146,u_to_v,1,247,147,9,13,9,13,
MOT17-02-FRCNN,547,9,14,146,u_to_v,1,214,147,9,14,9,14,
MOT17-02-FRCNN,548,9,15,146,u_to_v,1,147,147,9,15,9,15,
MOT17-02-FRCNN,549,9,16,146,u_to_v,1,177,147,9,16,9,16,
MOT17-02-FRCNN,550,9,19,146,u_to_v,1,11,147,9,19,9,19,
MOT17-02-FRCNN,551,9,20,146,u_to_v,1,232,147,9,20,9,20,
MOT17-02-FRCNN,552,9,22,146,u_to_v,1,106,147,9,22,9,22,
MOT17-02-FRCNN,553,9,24,146,u_to_v,1,454,147,9,24,9,24,
MOT17-02-FRCNN,554,9,27,146,u_to_v,1,125,147,9,27,9,27,
MOT17-02-FRCNN,555,9,29,146,u_to_v,1,8,147,9,29,9,29,
MOT17-02-FRCNN,556,9,31,146,u_to_v,1,225,147,9,31,9,31,
MOT17-02-FRCNN,557,9,32,146,u_to_v,1,192,147,9,32,9,32,
MOT17-02-FRCNN,558,9,36,146,u_to_v,1,263,147,9,36,9,36,
MOT17-02-FRCNN,559,9,37,146,u_to_v,1,98,147,9,37,9,37,
MOT17-02-FRCNN,560,9,38,146,u_to_v,1,298,147,9,38,9,38,
MOT17-02-FRCNN,561,9,40,146,u_to_v,1,268,147,9,40,9,40,
MOT17-02-FRCNN,562,9,43,146,u_to_v,1,111,147,9,43,9,43,
MOT17-02-FRCNN,563,9,45,146,u_to_v,1,6,147,9,45,9,45,
MOT17-02-FRCNN,564,9,46,146,u_to_v,1,159,147,9,46,9,46,
MOT17-02-FRCNN,565,9,48,146,u_to_v,1,299,147,9,48,9,48,
MOT17-02-FRCNN,566,1,45,152,v_to_u,1,407,153,45,1,45,1,
MOT17-02-FRCNN,567,2,45,152,v_to_u,1,73,153,45,2,45,2,
MOT17-02-FRCNN,568,3,45,152,v_to_u,1,293,153,45,3,45,3,
MOT17-02-FRCNN,569,4,45,152,v_to_u,1,179,153,45,4,45,4,
MOT17-02-FRCNN,570,6,45,152,v_to_u,1,259,153,45,6,45,6,
MOT17-02-FRCNN,571,7,45,152,v_to_u,1,53,153,45,7,45,7,
MOT17-02-FRCNN,572,8,45,152,v_to_u,1,177,153,45,8,45,8,
MOT17-02-FRCNN,573,12,45,152,v_to_u,1,70,153,45,12,45,12,
MOT17-02-FRCNN,574,13,45,152,v_to_u,1,241,153,45,13,45,13,
MOT17-02-FRCNN,575,14,45,152,v_to_u,1,208,153,45,14,45,14,
MOT17-02-FRCNN,576,15,45,152,v_to_u,1,141,153,45,15,45,15,
MOT17-02-FRCNN,577,16,45,152,v_to_u,1,171,153,45,16,45,16,
MOT17-02-FRCNN,578,19,45,152,v_to_u,1,5,153,45,19,45,19,
MOT17-02-FRCNN,579,20,45,152,v_to_u,1,226,153,45,20,45,20,
MOT17-02-FRCNN,580,22,45,152,v_to_u,1,100,153,45,22,45,22,
MOT17-02-FRCNN,581,24,45,152,v_to_u,1,448,153,45,24,45,24,
MOT17-02-FRCNN,582,27,45,152,v_to_u,1,119,153,45,27,45,27,
MOT17-02-FRCNN,583,29,45,152,v_to_u,1,2,153,45,29,45,29,
MOT17-02-FRCNN,584,31,45,152,v_to_u,1,219,153,45,31,45,31,
MOT17-02-FRCNN,585,32,45,152,v_to_u,1,186,153,45,32,45,32,
MOT17-02-FRCNN,586,36,45,152,v_to_u,1,257,153,45,36,45,36,
MOT17-02-FRCNN,587,37,45,152,v_to_u,1,92,153,45,37,45,37,
MOT17-02-FRCNN,588,38,45,152,v_to_u,1,292,153,45,38,45,38,
MOT17-02-FRCNN,589,40,45,152,v_to_u,1,262,153,45,40,45,40,
MOT17-02-FRCNN,590,43,45,152,v_to_u,1,105,153,45,43,45,43,
MOT17-02-FRCNN,591,45,46,152,u_to_v,1,153,153,45,46,45,46,
MOT17-02-FRCNN,592,45,48,152,u_to_v,1,293,153,45,48,45,48,
MOT17-02-FRCNN,593,45,51,152,u_to_v,1,24,153,45,51,45,51,
MOT17-02-FRCNN,594,1,52,153,v_to_u,1,406,154,52,1,52,1,
MOT17-02-FRCNN,595,2,52,153,v_to_u,1,72,154,52,2,52,2,
MOT17-02-FRCNN,596,3,52,153,v_to_u,1,292,154,52,3,52,3,
MOT17-02-FRCNN,597,4,52,153,v_to_u,1,178,154,52,4,52,4,
MOT17-02-FRCNN,598,6,52,153,v_to_u,1,258,154,52,6,52,6,
MOT17-02-FRCNN,599,7,52,153,v_to_u,1,52,154,52,7,52,7,
MOT17-02-FRCNN,600,8,52,153,v_to_u,1,176,154,52,8,52,8,
MOT17-02-FRCNN,601,12,52,153,v_to_u,1,69,154,52,12,52,12,
MOT17-02-FRCNN,602,13,52,153,v_to_u,1,240,154,52,13,52,13,
MOT17-02-FRCNN,603,14,52,153,v_to_u,1,207,154,52,14,52,14,
MOT17-02-FRCNN,604,15,52,153,v_to_u,1,140,154,52,15,52,15,
MOT17-02-FRCNN,605,16,52,153,v_to_u,1,170,154,52,16,52,16,
MOT17-02-FRCNN,606,19,52,153,v_to_u,1,4,154,52,19,52,19,
MOT17-02-FRCNN,607,20,52,153,v_to_u,1,225,154,52,20,52,20,
MOT17-02-FRCNN,608,22,52,153,v_to_u,1,99,154,52,22,52,22,
MOT17-02-FRCNN,609,24,52,153,v_to_u,1,447,154,52,24,52,24,
MOT17-02-FRCNN,610,27,52,153,v_to_u,1,118,154,52,27,52,27,
MOT17-02-FRCNN,611,29,52,153,v_to_u,1,1,154,52,29,52,29,
MOT17-02-FRCNN,612,31,52,153,v_to_u,1,218,154,52,31,52,31,
MOT17-02-FRCNN,613,32,52,153,v_to_u,1,185,154,52,32,52,32,
MOT17-02-FRCNN,614,36,52,153,v_to_u,1,256,154,52,36,52,36,
MOT17-02-FRCNN,615,37,52,153,v_to_u,1,91,154,52,37,52,37,
MOT17-02-FRCNN,616,38,52,153,v_to_u,1,291,154,52,38,52,38,
MOT17-02-FRCNN,617,40,52,153,v_to_u,1,261,154,52,40,52,40,
MOT17-02-FRCNN,618,43,52,153,v_to_u,1,104,154,52,43,52,43,
MOT17-02-FRCNN,619,46,52,153,v_to_u,1,152,154,52,46,52,46,
MOT17-02-FRCNN,620,48,52,153,v_to_u,1,292,154,52,48,52,48,
MOT17-02-FRCNN,621,51,52,153,v_to_u,1,23,154,52,51,52,51,
MOT17-02-FRCNN,622,1,29,154,v_to_u,1,405,155,29,1,29,1,
MOT17-02-FRCNN,623,2,29,154,v_to_u,1,71,155,29,2,29,2,
MOT17-02-FRCNN,624,3,29,154,v_to_u,1,291,155,29,3,29,3,
MOT17-02-FRCNN,625,4,29,154,v_to_u,1,177,155,29,4,29,4,
MOT17-02-FRCNN,626,6,29,154,v_to_u,1,257,155,29,6,29,6,
MOT17-02-FRCNN,627,7,29,154,v_to_u,1,51,155,29,7,29,7,
MOT17-02-FRCNN,628,8,29,154,v_to_u,1,175,155,29,8,29,8,
MOT17-02-FRCNN,629,12,29,154,v_to_u,1,68,155,29,12,29,12,
MOT17-02-FRCNN,630,13,29,154,v_to_u,1,239,155,29,13,29,13,
MOT17-02-FRCNN,631,14,29,154,v_to_u,1,206,155,29,14,29,14,
MOT17-02-FRCNN,632,15,29,154,v_to_u,1,139,155,29,15,29,15,
MOT17-02-FRCNN,633,16,29,154,v_to_u,1,169,155,29,16,29,16,
MOT17-02-FRCNN,634,19,29,154,v_to_u,1,3,155,29,19,29,19,
MOT17-02-FRCNN,635,20,29,154,v_to_u,1,224,155,29,20,29,20,
MOT17-02-FRCNN,636,22,29,154,v_to_u,1,98,155,29,22,29,22,
MOT17-02-FRCNN,637,24,29,154,v_to_u,1,446,155,29,24,29,24,
MOT17-02-FRCNN,638,27,29,154,v_to_u,1,117,155,29,27,29,27,
MOT17-02-FRCNN,639,29,31,154,u_to_v,1,217,155,29,31,29,31,
MOT17-02-FRCNN,640,29,32,154,u_to_v,1,184,155,29,32,29,32,
MOT17-02-FRCNN,641,29,36,154,u_to_v,1,255,155,29,36,29,36,
MOT17-02-FRCNN,642,29,37,154,u_to_v,1,90,155,29,37,29,37,
MOT17-02-FRCNN,643,29,38,154,u_to_v,1,290,155,29,38,29,38,
MOT17-02-FRCNN,644,29,40,154,u_to_v,1,260,155,29,40,29,40,
MOT17-02-FRCNN,645,29,43,154,u_to_v,1,103,155,29,43,29,43,
MOT17-02-FRCNN,646,29,46,154,u_to_v,1,151,155,29,46,29,46,
MOT17-02-FRCNN,647,29,48,154,u_to_v,1,291,155,29,48,29,48,
MOT17-02-FRCNN,648,29,51,154,u_to_v,1,22,155,29,51,29,51,
MOT17-02-FRCNN,649,29,53,154,u_to_v,1,212,155,29,53,29,53,
MOT17-02-FRCNN,650,1,19,157,v_to_u,1,402,158,19,1,19,1,
MOT17-02-FRCNN,651,2,19,157,v_to_u,1,68,158,19,2,19,2,
MOT17-02-FRCNN,652,3,19,157,v_to_u,1,288,158,19,3,19,3,
MOT17-02-FRCNN,653,4,19,157,v_to_u,1,174,158,19,4,19,4,
MOT17-02-FRCNN,654,6,19,157,v_to_u,1,254,158,19,6,19,6,
MOT17-02-FRCNN,655,7,19,157,v_to_u,1,48,158,19,7,19,7,
MOT17-02-FRCNN,656,8,19,157,v_to_u,1,172,158,19,8,19,8,
MOT17-02-FRCNN,657,12,19,157,v_to_u,1,65,158,19,12,19,12,
MOT17-02-FRCNN,658,13,19,157,v_to_u,1,236,158,19,13,19,13,
MOT17-02-FRCNN,659,14,19,157,v_to_u,1,203,158,19,14,19,14,
MOT17-02-FRCNN,660,15,19,157,v_to_u,1,136,158,19,15,19,15,
