seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,reject_reason,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,canonical_rank,selected_for_teacher
MOT17-02-FRCNN,10,17,59,u_to_v,10,17,1,,60.0,59,59,59,137,1
MOT17-02-FRCNN,10,17,59,v_to_u,17,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0
MOT17-02-FRCNN,10,18,59,u_to_v,10,18,1,,60.0,19,59,59,138,1
MOT17-02-FRCNN,10,18,59,v_to_u,18,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0
MOT17-02-FRCNN,10,20,59,u_to_v,10,20,1,,60.0,319,59,59,139,1
MOT17-02-FRCNN,10,20,59,v_to_u,20,10,0,no_post_boundary_handoff_frame,,0,59,59,0,0
MOT17-02-FRCNN,10,21,59,u_to_v,10,21,1,,60.0,22,56,56,140,1
MOT17-02-FRCNN,10,21,59,v_to_u,21,10,0,no_post_boundary_handoff_frame,,0,56,56,0,0
MOT17-02-FRCNN,10,22,59,u_to_v,10,22,1,,60.0,193,48,48,141,1
MOT17-02-FRCNN,10,22,59,v_to_u,22,10,0,no_post_boundary_handoff_frame,,0,48,48,0,0
MOT17-02-FRCNN,10,24,59,u_to_v,10,24,1,,60.0,541,30,30,142,1
MOT17-02-FRCNN,10,24,59,v_to_u,24,10,0,no_post_boundary_handoff_frame,,0,30,30,0,0
MOT17-02-FRCNN,10,27,59,u_to_v,10,27,1,,60.0,212,19,19,143,1
MOT17-02-FRCNN,10,27,59,v_to_u,27,10,0,no_post_boundary_handoff_frame,,0,19,19,0,0
MOT17-02-FRCNN,10,28,59,u_to_v,10,28,1,,60.0,5,12,12,144,1
MOT17-02-FRCNN,10,28,59,v_to_u,28,10,0,no_post_boundary_handoff_frame,,0,12,12,0,0
MOT17-02-FRCNN,10,29,59,u_to_v,10,29,1,,60.0,95,8,8,145,1
MOT17-02-FRCNN,10,29,59,v_to_u,29,10,0,no_post_boundary_handoff_frame,,0,8,8,0,0
MOT17-02-FRCNN,1,30,61,u_to_v,1,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,1,30,61,v_to_u,30,1,1,,62.0,498,1,1,146,1
MOT17-02-FRCNN,2,30,61,u_to_v,2,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,2,30,61,v_to_u,30,2,1,,62.0,164,1,1,147,1
MOT17-02-FRCNN,3,30,61,u_to_v,3,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,3,30,61,v_to_u,30,3,1,,62.0,384,1,1,148,1
MOT17-02-FRCNN,4,30,61,u_to_v,4,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,4,30,61,v_to_u,30,4,1,,62.0,270,1,1,149,1
MOT17-02-FRCNN,6,30,61,u_to_v,6,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,6,30,61,v_to_u,30,6,1,,62.0,350,1,1,150,1
MOT17-02-FRCNN,7,30,61,u_to_v,7,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,7,30,61,v_to_u,30,7,1,,62.0,144,1,1,151,1
MOT17-02-FRCNN,8,30,61,u_to_v,8,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,8,30,61,v_to_u,30,8,1,,62.0,268,1,1,152,1
MOT17-02-FRCNN,9,30,61,u_to_v,9,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,9,30,61,v_to_u,30,9,1,,62.0,85,1,1,153,1
MOT17-02-FRCNN,12,30,61,u_to_v,12,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,12,30,61,v_to_u,30,12,1,,62.0,161,1,1,154,1
MOT17-02-FRCNN,13,30,61,u_to_v,13,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,13,30,61,v_to_u,30,13,1,,62.0,332,1,1,155,1
MOT17-02-FRCNN,14,30,61,u_to_v,14,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,14,30,61,v_to_u,30,14,1,,62.0,299,1,1,156,1
MOT17-02-FRCNN,15,30,61,u_to_v,15,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,15,30,61,v_to_u,30,15,1,,62.0,232,1,1,157,1
MOT17-02-FRCNN,16,30,61,u_to_v,16,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,16,30,61,v_to_u,30,16,1,,62.0,262,1,1,158,1
MOT17-02-FRCNN,17,30,61,u_to_v,17,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,17,30,61,v_to_u,30,17,1,,62.0,57,1,1,159,1
MOT17-02-FRCNN,18,30,61,u_to_v,18,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,18,30,61,v_to_u,30,18,1,,62.0,17,1,1,160,1
MOT17-02-FRCNN,20,30,61,u_to_v,20,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,20,30,61,v_to_u,30,20,1,,62.0,317,1,1,161,1
MOT17-02-FRCNN,21,30,61,u_to_v,21,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,21,30,61,v_to_u,30,21,1,,62.0,20,1,1,162,1
MOT17-02-FRCNN,22,30,61,u_to_v,22,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,22,30,61,v_to_u,30,22,1,,62.0,191,1,1,163,1
MOT17-02-FRCNN,24,30,61,u_to_v,24,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,24,30,61,v_to_u,30,24,1,,62.0,539,1,1,164,1
MOT17-02-FRCNN,27,30,61,u_to_v,27,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,27,30,61,v_to_u,30,27,1,,62.0,210,1,1,165,1
MOT17-02-FRCNN,28,30,61,u_to_v,28,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,28,30,61,v_to_u,30,28,1,,62.0,3,1,1,166,1
MOT17-02-FRCNN,29,30,61,u_to_v,29,30,0,no_post_boundary_handoff_frame,,0,1,1,0,0
MOT17-02-FRCNN,29,30,61,v_to_u,30,29,1,,62.0,93,1,1,167,1
MOT17-02-FRCNN,1,28,64,u_to_v,1,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,1,28,64,v_to_u,28,1,1,,65.0,495,17,17,168,1
MOT17-02-FRCNN,2,28,64,u_to_v,2,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,2,28,64,v_to_u,28,2,1,,65.0,161,17,17,169,1
MOT17-02-FRCNN,3,28,64,u_to_v,3,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,3,28,64,v_to_u,28,3,1,,65.0,381,17,17,170,1
MOT17-02-FRCNN,4,28,64,u_to_v,4,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,4,28,64,v_to_u,28,4,1,,65.0,267,17,17,171,1
MOT17-02-FRCNN,6,28,64,u_to_v,6,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,6,28,64,v_to_u,28,6,1,,65.0,347,17,17,172,1
MOT17-02-FRCNN,7,28,64,u_to_v,7,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,7,28,64,v_to_u,28,7,1,,65.0,141,17,17,173,1
MOT17-02-FRCNN,8,28,64,u_to_v,8,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,8,28,64,v_to_u,28,8,1,,65.0,265,17,17,174,1
MOT17-02-FRCNN,9,28,64,u_to_v,9,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,9,28,64,v_to_u,28,9,1,,65.0,82,17,17,175,1
MOT17-02-FRCNN,12,28,64,u_to_v,12,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,12,28,64,v_to_u,28,12,1,,65.0,158,17,17,176,1
MOT17-02-FRCNN,13,28,64,u_to_v,13,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,13,28,64,v_to_u,28,13,1,,65.0,329,17,17,177,1
MOT17-02-FRCNN,14,28,64,u_to_v,14,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,14,28,64,v_to_u,28,14,1,,65.0,296,17,17,178,1
MOT17-02-FRCNN,15,28,64,u_to_v,15,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,15,28,64,v_to_u,28,15,1,,65.0,229,17,17,179,1
MOT17-02-FRCNN,16,28,64,u_to_v,16,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,16,28,64,v_to_u,28,16,1,,65.0,259,17,17,180,1
MOT17-02-FRCNN,17,28,64,u_to_v,17,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,17,28,64,v_to_u,28,17,1,,65.0,54,17,17,181,1
MOT17-02-FRCNN,18,28,64,u_to_v,18,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,18,28,64,v_to_u,28,18,1,,65.0,14,17,17,182,1
MOT17-02-FRCNN,20,28,64,u_to_v,20,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,20,28,64,v_to_u,28,20,1,,65.0,314,17,17,183,1
MOT17-02-FRCNN,21,28,64,u_to_v,21,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,21,28,64,v_to_u,28,21,1,,65.0,17,17,17,184,1
MOT17-02-FRCNN,22,28,64,u_to_v,22,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,22,28,64,v_to_u,28,22,1,,65.0,188,17,17,185,1
MOT17-02-FRCNN,24,28,64,u_to_v,24,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,24,28,64,v_to_u,28,24,1,,65.0,536,17,17,186,1
MOT17-02-FRCNN,27,28,64,u_to_v,27,28,0,no_post_boundary_handoff_frame,,0,17,17,0,0
MOT17-02-FRCNN,27,28,64,v_to_u,28,27,1,,65.0,207,17,17,187,1
MOT17-02-FRCNN,28,29,64,u_to_v,28,29,1,,65.0,90,13,13,188,1
MOT17-02-FRCNN,28,29,64,v_to_u,29,28,0,no_post_boundary_handoff_frame,,0,13,13,0,0
MOT17-02-FRCNN,28,31,64,u_to_v,28,31,1,,65.0,307,2,2,189,1
MOT17-02-FRCNN,28,31,64,v_to_u,31,28,0,no_post_boundary_handoff_frame,,0,2,2,0,0
MOT17-02-FRCNN,28,32,64,u_to_v,28,32,1,,65.0,274,2,2,190,1
MOT17-02-FRCNN,28,32,64,v_to_u,32,28,0,no_post_boundary_handoff_frame,,0,2,2,0,0
MOT17-02-FRCNN,1,18,78,u_to_v,1,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,1,18,78,v_to_u,18,1,1,,79.0,481,78,78,191,1
MOT17-02-FRCNN,2,18,78,u_to_v,2,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,2,18,78,v_to_u,18,2,1,,79.0,147,78,78,192,1
MOT17-02-FRCNN,3,18,78,u_to_v,3,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,3,18,78,v_to_u,18,3,1,,79.0,367,78,78,193,1
MOT17-02-FRCNN,4,18,78,u_to_v,4,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,4,18,78,v_to_u,18,4,1,,79.0,253,78,78,194,1
MOT17-02-FRCNN,6,18,78,u_to_v,6,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,6,18,78,v_to_u,18,6,1,,79.0,333,78,78,195,1
MOT17-02-FRCNN,7,18,78,u_to_v,7,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,7,18,78,v_to_u,18,7,1,,79.0,127,78,78,196,1
MOT17-02-FRCNN,8,18,78,u_to_v,8,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,8,18,78,v_to_u,18,8,1,,79.0,251,78,78,197,1
MOT17-02-FRCNN,9,18,78,u_to_v,9,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,9,18,78,v_to_u,18,9,1,,79.0,68,78,78,198,1
MOT17-02-FRCNN,12,18,78,u_to_v,12,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,12,18,78,v_to_u,18,12,1,,79.0,144,78,78,199,1
MOT17-02-FRCNN,13,18,78,u_to_v,13,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,13,18,78,v_to_u,18,13,1,,79.0,315,78,78,200,1
MOT17-02-FRCNN,14,18,78,u_to_v,14,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,14,18,78,v_to_u,18,14,1,,79.0,282,78,78,201,1
MOT17-02-FRCNN,15,18,78,u_to_v,15,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,15,18,78,v_to_u,18,15,1,,79.0,215,78,78,202,1
MOT17-02-FRCNN,16,18,78,u_to_v,16,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,16,18,78,v_to_u,18,16,1,,79.0,245,78,78,203,1
MOT17-02-FRCNN,17,18,78,u_to_v,17,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,17,18,78,v_to_u,18,17,1,,79.0,40,78,78,204,1
MOT17-02-FRCNN,18,19,78,u_to_v,18,19,1,,79.0,79,55,78,205,1
MOT17-02-FRCNN,18,19,78,v_to_u,19,18,0,no_post_boundary_handoff_frame,,0,55,78,0,0
MOT17-02-FRCNN,18,20,78,u_to_v,18,20,1,,79.0,300,78,78,206,1
MOT17-02-FRCNN,18,20,78,v_to_u,20,18,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,18,21,78,u_to_v,18,21,1,,79.0,3,75,75,207,1
MOT17-02-FRCNN,18,21,78,v_to_u,21,18,0,no_post_boundary_handoff_frame,,0,75,75,0,0
MOT17-02-FRCNN,18,22,78,u_to_v,18,22,1,,79.0,174,67,67,208,1
MOT17-02-FRCNN,18,22,78,v_to_u,22,18,0,no_post_boundary_handoff_frame,,0,67,67,0,0
MOT17-02-FRCNN,18,24,78,u_to_v,18,24,1,,79.0,522,49,49,209,1
MOT17-02-FRCNN,18,24,78,v_to_u,24,18,0,no_post_boundary_handoff_frame,,0,49,49,0,0
MOT17-02-FRCNN,18,27,78,u_to_v,18,27,1,,79.0,193,38,38,210,1
MOT17-02-FRCNN,18,27,78,v_to_u,27,18,0,no_post_boundary_handoff_frame,,0,38,38,0,0
MOT17-02-FRCNN,18,29,78,u_to_v,18,29,1,,79.0,76,27,27,211,1
MOT17-02-FRCNN,18,29,78,v_to_u,29,18,0,no_post_boundary_handoff_frame,,0,27,27,0,0
MOT17-02-FRCNN,18,31,78,u_to_v,18,31,1,,79.0,293,16,16,212,1
MOT17-02-FRCNN,18,31,78,v_to_u,31,18,0,no_post_boundary_handoff_frame,,0,16,16,0,0
MOT17-02-FRCNN,18,32,78,u_to_v,18,32,1,,79.0,260,16,16,213,1
MOT17-02-FRCNN,18,32,78,v_to_u,32,18,0,no_post_boundary_handoff_frame,,0,16,16,0,0
MOT17-02-FRCNN,18,33,78,u_to_v,18,33,1,,79.0,6,9,9,214,1
MOT17-02-FRCNN,18,33,78,v_to_u,33,18,0,no_post_boundary_handoff_frame,,0,9,9,0,0
MOT17-02-FRCNN,18,34,78,u_to_v,18,34,1,,79.0,1,6,6,215,1
MOT17-02-FRCNN,18,34,78,v_to_u,34,18,0,no_post_boundary_handoff_frame,,0,6,6,0,0
MOT17-02-FRCNN,18,35,78,u_to_v,18,35,1,,79.0,44,3,3,216,1
MOT17-02-FRCNN,18,35,78,v_to_u,35,18,0,no_post_boundary_handoff_frame,,0,3,3,0,0
MOT17-02-FRCNN,18,36,78,u_to_v,18,36,1,,79.0,331,3,3,217,1
MOT17-02-FRCNN,18,36,78,v_to_u,36,18,0,no_post_boundary_handoff_frame,,0,3,3,0,0
MOT17-02-FRCNN,1,34,79,u_to_v,1,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,1,34,79,v_to_u,34,1,1,,80.0,480,7,7,218,1
MOT17-02-FRCNN,2,34,79,u_to_v,2,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,2,34,79,v_to_u,34,2,1,,80.0,146,7,7,219,1
MOT17-02-FRCNN,3,34,79,u_to_v,3,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,3,34,79,v_to_u,34,3,1,,80.0,366,7,7,220,1
MOT17-02-FRCNN,4,34,79,u_to_v,4,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,4,34,79,v_to_u,34,4,1,,80.0,252,7,7,221,1
MOT17-02-FRCNN,6,34,79,u_to_v,6,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,6,34,79,v_to_u,34,6,1,,80.0,332,7,7,222,1
MOT17-02-FRCNN,7,34,79,u_to_v,7,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,7,34,79,v_to_u,34,7,1,,80.0,126,7,7,223,1
MOT17-02-FRCNN,8,34,79,u_to_v,8,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,8,34,79,v_to_u,34,8,1,,80.0,250,7,7,224,1
MOT17-02-FRCNN,9,34,79,u_to_v,9,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,9,34,79,v_to_u,34,9,1,,80.0,67,7,7,225,1
MOT17-02-FRCNN,12,34,79,u_to_v,12,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,12,34,79,v_to_u,34,12,1,,80.0,143,7,7,226,1
MOT17-02-FRCNN,13,34,79,u_to_v,13,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,13,34,79,v_to_u,34,13,1,,80.0,314,7,7,227,1
MOT17-02-FRCNN,14,34,79,u_to_v,14,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,14,34,79,v_to_u,34,14,1,,80.0,281,7,7,228,1
MOT17-02-FRCNN,15,34,79,u_to_v,15,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,15,34,79,v_to_u,34,15,1,,80.0,214,7,7,229,1
MOT17-02-FRCNN,16,34,79,u_to_v,16,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,16,34,79,v_to_u,34,16,1,,80.0,244,7,7,230,1
MOT17-02-FRCNN,17,34,79,u_to_v,17,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,17,34,79,v_to_u,34,17,1,,80.0,39,7,7,231,1
MOT17-02-FRCNN,19,34,79,u_to_v,19,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,19,34,79,v_to_u,34,19,1,,80.0,78,7,7,232,1
MOT17-02-FRCNN,20,34,79,u_to_v,20,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,20,34,79,v_to_u,34,20,1,,80.0,299,7,7,233,1
MOT17-02-FRCNN,21,34,79,u_to_v,21,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,21,34,79,v_to_u,34,21,1,,80.0,2,7,7,234,1
MOT17-02-FRCNN,22,34,79,u_to_v,22,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,22,34,79,v_to_u,34,22,1,,80.0,173,7,7,235,1
MOT17-02-FRCNN,24,34,79,u_to_v,24,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,24,34,79,v_to_u,34,24,1,,80.0,521,7,7,236,1
MOT17-02-FRCNN,27,34,79,u_to_v,27,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,27,34,79,v_to_u,34,27,1,,80.0,192,7,7,237,1
MOT17-02-FRCNN,29,34,79,u_to_v,29,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,29,34,79,v_to_u,34,29,1,,80.0,75,7,7,238,1
MOT17-02-FRCNN,31,34,79,u_to_v,31,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,31,34,79,v_to_u,34,31,1,,80.0,292,7,7,239,1
MOT17-02-FRCNN,32,34,79,u_to_v,32,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,32,34,79,v_to_u,34,32,1,,80.0,259,7,7,240,1
MOT17-02-FRCNN,33,34,79,u_to_v,33,34,0,no_post_boundary_handoff_frame,,0,7,7,0,0
MOT17-02-FRCNN,33,34,79,v_to_u,34,33,1,,80.0,5,7,7,241,1
MOT17-02-FRCNN,34,35,79,u_to_v,34,35,1,,80.0,43,4,4,242,1
MOT17-02-FRCNN,34,35,79,v_to_u,35,34,0,no_post_boundary_handoff_frame,,0,4,4,0,0
MOT17-02-FRCNN,34,36,79,u_to_v,34,36,1,,80.0,330,4,4,243,1
MOT17-02-FRCNN,34,36,79,v_to_u,36,34,0,no_post_boundary_handoff_frame,,0,4,4,0,0
MOT17-02-FRCNN,1,21,81,u_to_v,1,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,1,21,81,v_to_u,21,1,1,,82.0,478,78,78,244,1
MOT17-02-FRCNN,2,21,81,u_to_v,2,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,2,21,81,v_to_u,21,2,1,,82.0,144,78,78,245,1
MOT17-02-FRCNN,3,21,81,u_to_v,3,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,3,21,81,v_to_u,21,3,1,,82.0,364,78,78,246,1
MOT17-02-FRCNN,4,21,81,u_to_v,4,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,4,21,81,v_to_u,21,4,1,,82.0,250,78,78,247,1
MOT17-02-FRCNN,6,21,81,u_to_v,6,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,6,21,81,v_to_u,21,6,1,,82.0,330,78,78,248,1
MOT17-02-FRCNN,7,21,81,u_to_v,7,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,7,21,81,v_to_u,21,7,1,,82.0,124,78,78,249,1
MOT17-02-FRCNN,8,21,81,u_to_v,8,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,8,21,81,v_to_u,21,8,1,,82.0,248,78,78,250,1
MOT17-02-FRCNN,9,21,81,u_to_v,9,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,9,21,81,v_to_u,21,9,1,,82.0,65,78,78,251,1
MOT17-02-FRCNN,12,21,81,u_to_v,12,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,12,21,81,v_to_u,21,12,1,,82.0,141,78,78,252,1
MOT17-02-FRCNN,13,21,81,u_to_v,13,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,13,21,81,v_to_u,21,13,1,,82.0,312,78,78,253,1
MOT17-02-FRCNN,14,21,81,u_to_v,14,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,14,21,81,v_to_u,21,14,1,,82.0,279,78,78,254,1
MOT17-02-FRCNN,15,21,81,u_to_v,15,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,15,21,81,v_to_u,21,15,1,,82.0,212,78,78,255,1
MOT17-02-FRCNN,16,21,81,u_to_v,16,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,16,21,81,v_to_u,21,16,1,,82.0,242,78,78,256,1
MOT17-02-FRCNN,17,21,81,u_to_v,17,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,17,21,81,v_to_u,21,17,1,,82.0,37,78,78,257,1
MOT17-02-FRCNN,19,21,81,u_to_v,19,21,0,no_post_boundary_handoff_frame,,0,55,78,0,0
MOT17-02-FRCNN,19,21,81,v_to_u,21,19,1,,82.0,76,55,78,258,1
MOT17-02-FRCNN,20,21,81,u_to_v,20,21,0,no_post_boundary_handoff_frame,,0,78,78,0,0
MOT17-02-FRCNN,20,21,81,v_to_u,21,20,1,,82.0,297,78,78,259,1
MOT17-02-FRCNN,21,22,81,u_to_v,21,22,1,,82.0,171,70,70,260,1
MOT17-02-FRCNN,21,22,81,v_to_u,22,21,0,no_post_boundary_handoff_frame,,0,70,70,0,0
MOT17-02-FRCNN,21,24,81,u_to_v,21,24,1,,82.0,519,52,52,261,1
MOT17-02-FRCNN,21,24,81,v_to_u,24,21,0,no_post_boundary_handoff_frame,,0,52,52,0,0
MOT17-02-FRCNN,21,27,81,u_to_v,21,27,1,,82.0,190,41,41,262,1
MOT17-02-FRCNN,21,27,81,v_to_u,27,21,0,no_post_boundary_handoff_frame,,0,41,41,0,0
MOT17-02-FRCNN,21,29,81,u_to_v,21,29,1,,82.0,73,30,30,263,1
MOT17-02-FRCNN,21,29,81,v_to_u,29,21,0,no_post_boundary_handoff_frame,,0,30,30,0,0
MOT17-02-FRCNN,21,31,81,u_to_v,21,31,1,,82.0,290,19,19,264,1
MOT17-02-FRCNN,21,31,81,v_to_u,31,21,0,no_post_boundary_handoff_frame,,0,19,19,0,0
MOT17-02-FRCNN,21,32,81,u_to_v,21,32,1,,82.0,257,19,19,265,1
MOT17-02-FRCNN,21,32,81,v_to_u,32,21,0,no_post_boundary_handoff_frame,,0,19,19,0,0
MOT17-02-FRCNN,21,33,81,u_to_v,21,33,1,,82.0,3,12,12,266,1
MOT17-02-FRCNN,21,33,81,v_to_u,33,21,0,no_post_boundary_handoff_frame,,0,12,12,0,0
MOT17-02-FRCNN,21,35,81,u_to_v,21,35,1,,82.0,41,6,6,267,1
MOT17-02-FRCNN,21,35,81,v_to_u,35,21,0,no_post_boundary_handoff_frame,,0,6,6,0,0
MOT17-02-FRCNN,21,36,81,u_to_v,21,36,1,,82.0,328,6,6,268,1
MOT17-02-FRCNN,21,36,81,v_to_u,36,21,0,no_post_boundary_handoff_frame,,0,6,6,0,0
MOT17-02-FRCNN,1,33,84,u_to_v,1,33,0,no_post_boundary_handoff_frame,,0,15,15,0,0
MOT17-02-FRCNN,1,33,84,v_to_u,33,1,1,,85.0,475,15,15,269,1
MOT17-02-FRCNN,2,33,84,u_to_v,2,33,0,no_post_boundary_handoff_frame,,0,15,15,0,0
MOT17-02-FRCNN,2,33,84,v_to_u,33,2,1,,85.0,141,15,15,270,1
MOT17-02-FRCNN,3,33,84,u_to_v,3,33,0,no_post_boundary_handoff_frame,,0,15,15,0,0
MOT17-02-FRCNN,3,33,84,v_to_u,33,3,1,,85.0,361,15,15,271,1
