sequence,target_gt_id,local_episode_index,spawn_episode_id,synthetic_tracker_id,first_frame,last_frame,span_frames,observed_frames,events,replacement_events,addition_events
MOT20-05,541,2,1701,13001701,2002,2068,67,9,9,6,3
MOT20-05,541,3,1702,13001702,2157,2185,29,2,2,1,1
MOT20-05,542,0,1703,13001703,1426,1461,36,10,10,9,1
MOT20-05,542,1,1704,13001704,1539,1553,15,8,8,1,7
MOT20-05,542,2,1705,13001705,1592,1629,38,16,16,0,16
MOT20-05,542,3,1706,13001706,1845,1846,2,2,2,2,0
MOT20-05,542,4,1707,13001707,2046,2055,10,4,4,4,0
MOT20-05,542,5,1708,13001708,2119,2124,6,5,5,3,2
MOT20-05,544,0,1709,13001709,1808,1809,2,2,2,2,0
MOT20-05,544,1,1710,13001710,1883,2171,289,79,79,78,1
MOT20-05,547,0,1711,13001711,2209,2224,16,2,2,1,1
MOT20-05,547,1,1712,13001712,2255,2309,55,18,18,17,1
MOT20-05,547,2,1713,13001713,2348,2373,26,15,15,2,13
MOT20-05,548,0,1714,13001714,2089,2089,1,1,1,1,0
MOT20-05,548,1,1715,13001715,2242,2340,99,20,20,7,13
MOT20-05,548,2,1716,13001716,2372,2420,49,15,15,3,12
MOT20-05,549,0,1717,13001717,1420,1420,1,1,1,1,0
MOT20-05,550,0,1718,13001718,1596,1596,1,1,1,1,0
MOT20-05,551,0,1719,13001719,1773,1776,4,3,3,3,0
MOT20-05,551,1,1720,13001720,2215,2273,59,9,9,8,1
MOT20-05,552,0,1721,13001721,1751,1753,3,2,2,1,1
MOT20-05,552,1,1722,13001722,1794,1794,1,1,1,1,0
MOT20-05,552,2,1723,13001723,1868,1869,2,2,2,2,0
MOT20-05,552,3,1724,13001724,2147,2147,1,1,1,1,0
MOT20-05,554,0,1725,13001725,28,36,9,3,3,3,0
MOT20-05,554,1,1726,13001726,338,338,1,1,1,0,1
MOT20-05,554,2,1727,13001727,1405,1405,1,1,1,0,1
MOT20-05,554,3,1728,13001728,1644,1646,3,3,3,3,0
MOT20-05,554,4,1729,13001729,2282,2282,1,1,1,0,1
MOT20-05,555,0,1730,13001730,3,31,29,5,5,3,2
MOT20-05,555,1,1731,13001731,112,139,28,2,2,2,0
MOT20-05,555,2,1732,13001732,284,314,31,27,27,0,27
MOT20-05,555,3,1733,13001733,406,421,16,3,3,0,3
MOT20-05,555,4,1734,13001734,558,574,17,10,10,1,9
MOT20-05,555,5,1735,13001735,2128,2134,7,3,3,3,0
MOT20-05,556,0,1736,13001736,1919,1919,1,1,1,1,0
MOT20-05,557,0,1737,13001737,2296,2297,2,2,2,0,2
MOT20-05,560,0,1738,13001738,2646,2646,1,1,1,1,0
MOT20-05,562,0,1739,13001739,2608,2608,1,1,1,1,0
MOT20-05,563,0,1740,13001740,2594,2595,2,2,2,2,0
MOT20-05,564,0,1741,13001741,2573,2576,4,2,2,2,0
MOT20-05,566,0,1742,13001742,2467,2468,2,2,2,1,1
MOT20-05,567,0,1743,13001743,2447,2451,5,4,4,4,0
MOT20-05,568,0,1744,13001744,2582,2582,1,1,1,1,0
MOT20-05,569,0,1745,13001745,2596,2596,1,1,1,1,0
MOT20-05,570,0,1746,13001746,3015,3016,2,2,2,2,0
MOT20-05,571,0,1747,13001747,1508,1509,2,2,2,2,0
MOT20-05,571,1,1748,13001748,1601,1623,23,4,4,1,3
MOT20-05,571,2,1749,13001749,1705,1724,20,8,8,6,2
MOT20-05,571,3,1750,13001750,2040,2044,5,4,4,4,0
MOT20-05,571,4,1751,13001751,2137,2137,1,1,1,0,1
MOT20-05,571,5,1752,13001752,2562,2586,25,18,18,4,14
MOT20-05,571,6,1753,13001753,2860,2860,1,1,1,1,0
MOT20-05,572,0,1754,13001754,2789,2868,80,20,20,10,10
MOT20-05,573,0,1755,13001755,6,7,2,2,2,2,0
MOT20-05,573,1,1756,13001756,1241,1241,1,1,1,0,1
MOT20-05,573,2,1757,13001757,2561,2561,1,1,1,1,0
MOT20-05,573,3,1758,13001758,2596,2643,48,6,6,3,3
MOT20-05,573,4,1759,13001759,2697,2735,39,7,7,6,1
MOT20-05,574,0,1760,13001760,1522,1556,35,19,19,19,0
MOT20-05,574,1,1761,13001761,1605,1649,45,9,9,4,5
MOT20-05,574,2,1762,13001762,1682,1716,35,3,3,2,1
MOT20-05,574,3,1763,13001763,2006,2011,6,4,4,2,2
MOT20-05,574,4,1764,13001764,2443,2443,1,1,1,1,0
MOT20-05,574,5,1765,13001765,2549,2550,2,2,2,2,0
MOT20-05,574,6,1766,13001766,2634,2668,35,13,13,5,8
MOT20-05,574,7,1767,13001767,2785,2785,1,1,1,0,1
MOT20-05,575,0,1768,13001768,2494,2494,1,1,1,1,0
MOT20-05,575,1,1769,13001769,2701,2702,2,2,2,2,0
MOT20-05,575,2,1770,13001770,2816,2816,1,1,1,1,0
MOT20-05,577,0,1771,13001771,2471,2471,1,1,1,1,0
MOT20-05,578,0,1772,13001772,2448,2448,1,1,1,0,1
MOT20-05,578,1,1773,13001773,2812,2813,2,2,2,2,0
MOT20-05,579,0,1774,13001774,2170,2183,14,9,9,9,0
MOT20-05,580,0,1775,13001775,2191,2191,1,1,1,1,0
MOT20-05,580,1,1776,13001776,2379,2412,34,13,13,1,12
MOT20-05,580,2,1777,13001777,2825,2879,55,37,37,36,1
MOT20-05,582,0,1778,13001778,2181,2181,1,1,1,1,0
MOT20-05,583,0,1779,13001779,2400,2400,1,1,1,1,0
MOT20-05,583,1,1780,13001780,2577,2653,77,23,23,18,5
MOT20-05,584,0,1781,13001781,2156,2157,2,2,2,2,0
MOT20-05,584,1,1782,13001782,2605,2613,9,6,6,1,5
MOT20-05,584,2,1783,13001783,2668,2736,69,28,28,28,0
MOT20-05,586,0,1784,13001784,2354,2355,2,2,2,2,0
MOT20-05,587,0,1785,13001785,2341,2341,1,1,1,1,0
MOT20-05,588,0,1786,13001786,2353,2353,1,1,1,1,0
MOT20-05,589,0,1787,13001787,2331,2331,1,1,1,1,0
MOT20-05,590,0,1788,13001788,2321,2321,1,1,1,1,0
MOT20-05,591,0,1789,13001789,2315,2315,1,1,1,1,0
MOT20-05,592,0,1790,13001790,2321,2321,1,1,1,1,0
MOT20-05,593,0,1791,13001791,2117,2119,3,2,2,2,0
MOT20-05,594,0,1792,13001792,1401,1404,4,4,4,4,0
MOT20-05,595,0,1793,13001793,2289,2290,2,2,2,2,0
MOT20-05,597,0,1794,13001794,2832,2862,31,22,22,6,16
MOT20-05,598,0,1795,13001795,2723,2731,9,4,4,3,1
MOT20-05,598,1,1796,13001796,2923,2933,11,2,2,2,0
MOT20-05,599,0,1797,13001797,2781,2781,1,1,1,1,0
MOT20-05,600,0,1798,13001798,2631,2634,4,3,3,3,0
MOT20-05,600,1,1799,13001799,2786,2795,10,2,2,1,1
MOT20-05,601,0,1800,13001800,2626,2631,6,3,3,3,0
MOT20-05,601,1,1801,13001801,2731,2734,4,3,3,3,0
MOT20-05,602,0,1802,13001802,2471,2475,5,3,3,1,2
MOT20-05,602,1,1803,13001803,2506,2514,9,7,7,7,0
MOT20-05,603,0,1804,13001804,2252,2252,1,1,1,1,0
MOT20-05,604,0,1805,13001805,2225,2229,5,2,2,2,0
MOT20-05,605,0,1806,13001806,2849,2907,59,16,16,6,10
MOT20-05,606,0,1807,13001807,2239,2239,1,1,1,1,0
MOT20-05,608,0,1808,13001808,2659,2672,14,8,8,8,0
MOT20-05,609,0,1809,13001809,2692,2693,2,2,2,2,0
MOT20-05,610,0,1810,13001810,2517,2519,3,3,3,3,0
MOT20-05,610,1,1811,13001811,2789,2789,1,1,1,1,0
MOT20-05,611,0,1812,13001812,2437,2453,17,3,3,0,3
MOT20-05,611,1,1813,13001813,2705,2705,1,1,1,1,0
MOT20-05,612,0,1814,13001814,2580,2582,3,3,3,3,0
MOT20-05,614,0,1815,13001815,2504,2504,1,1,1,1,0
MOT20-05,614,1,1816,13001816,2732,2732,1,1,1,1,0
MOT20-05,616,0,1817,13001817,2206,2206,1,1,1,1,0
MOT20-05,617,0,1818,13001818,2209,2210,2,2,2,2,0
MOT20-05,618,0,1819,13001819,1856,1860,5,2,2,2,0
MOT20-05,618,1,1820,13001820,2884,2949,66,23,23,19,4
MOT20-05,619,0,1821,13001821,2442,2442,1,1,1,1,0
MOT20-05,619,1,1822,13001822,2732,2993,262,79,79,65,14
MOT20-05,620,0,1823,13001823,2376,2386,11,6,6,6,0
MOT20-05,620,1,1824,13001824,2935,2993,59,11,11,8,3
MOT20-05,621,0,1825,13001825,2496,2498,3,2,2,1,1
MOT20-05,621,1,1826,13001826,2569,2591,23,14,14,1,13
MOT20-05,621,2,1827,13001827,2634,2634,1,1,1,1,0
MOT20-05,621,3,1828,13001828,2710,2718,9,5,5,1,4
MOT20-05,621,4,1829,13001829,2781,3015,235,65,65,28,37
MOT20-05,622,0,1830,13001830,2284,2285,2,2,2,2,0
MOT20-05,622,1,1831,13001831,2718,2755,38,14,14,12,2
MOT20-05,622,2,1832,13001832,2848,2885,38,14,14,1,13
MOT20-05,622,3,1833,13001833,2916,2975,60,30,30,24,6
MOT20-05,623,0,1834,13001834,1432,1433,2,2,2,2,0
MOT20-05,623,1,1835,13001835,1644,1651,8,3,3,3,0
MOT20-05,623,2,1836,13001836,1715,1724,10,4,4,4,0
MOT20-05,623,3,1837,13001837,1835,1858,24,22,22,22,0
MOT20-05,625,0,1838,13001838,2291,2299,9,6,6,6,0
MOT20-05,625,1,1839,13001839,2951,2974,24,20,20,20,0
MOT20-05,625,2,1840,13001840,3026,3047,22,5,5,5,0
MOT20-05,626,0,1841,13001841,2345,2345,1,1,1,1,0
MOT20-05,626,1,1842,13001842,2393,2394,2,2,2,2,0
MOT20-05,626,2,1843,13001843,2428,2442,15,7,7,5,2
MOT20-05,626,3,1844,13001844,2838,2984,147,46,46,42,4
MOT20-05,626,4,1845,13001845,3017,3017,1,1,1,1,0
MOT20-05,627,0,1846,13001846,2330,2332,3,2,2,2,0
MOT20-05,627,1,1847,13001847,2780,2790,11,5,5,5,0
MOT20-05,627,2,1848,13001848,2872,2994,123,53,53,49,4
MOT20-05,627,3,1849,13001849,3028,3114,87,22,22,22,0
MOT20-05,628,0,1850,13001850,2319,2320,2,2,2,2,0
MOT20-05,628,1,1851,13001851,3054,3054,1,1,1,1,0
MOT20-05,630,0,1852,13001852,2393,2398,6,4,4,4,0
MOT20-05,630,1,1853,13001853,2997,2997,1,1,1,1,0
MOT20-05,631,0,1854,13001854,2730,2731,2,2,2,1,1
MOT20-05,631,1,1855,13001855,2961,2964,4,3,3,3,0
MOT20-05,631,2,1856,13001856,2995,3006,12,5,5,5,0
MOT20-05,631,3,1857,13001857,3054,3054,1,1,1,0,1
MOT20-05,631,4,1858,13001858,3147,3167,21,4,4,3,1
MOT20-05,631,5,1859,13001859,3212,3221,10,5,5,1,4
MOT20-05,632,0,1860,13001860,3174,3176,3,3,3,3,0
MOT20-05,633,0,1861,13001861,3185,3208,24,16,16,16,0
MOT20-05,634,0,1862,13001862,2451,2451,1,1,1,1,0
MOT20-05,637,0,1863,13001863,3123,3142,20,13,13,9,4
MOT20-05,638,0,1864,13001864,2269,2269,1,1,1,1,0
MOT20-05,638,1,1865,13001865,2610,2610,1,1,1,1,0
MOT20-05,638,2,1866,13001866,3004,3019,16,7,7,4,3
MOT20-05,638,3,1867,13001867,3247,3281,35,8,8,4,4
MOT20-05,639,0,1868,13001868,2487,2488,2,2,2,2,0
MOT20-05,639,1,1869,13001869,2622,2622,1,1,1,1,0
MOT20-05,639,2,1870,13001870,3020,3026,7,4,4,2,2
MOT20-05,639,3,1871,13001871,3172,3215,44,12,12,5,7
MOT20-05,640,0,1872,13001872,3094,3098,5,4,4,0,4
MOT20-05,640,1,1873,13001873,3189,3190,2,2,2,1,1
MOT20-05,641,0,1874,13001874,2774,2774,1,1,1,1,0
MOT20-05,641,1,1875,13001875,3234,3234,1,1,1,1,0
MOT20-05,642,0,1876,13001876,638,638,1,1,1,1,0
MOT20-05,642,1,1877,13001877,1258,1258,1,1,1,0,1
MOT20-05,642,2,1878,13001878,1469,1477,9,2,2,0,2
MOT20-05,642,3,1879,13001879,1529,1534,6,5,5,1,4
MOT20-05,642,4,1880,13001880,1666,1676,11,5,5,1,4
MOT20-05,642,5,1881,13001881,2246,2254,9,7,7,3,4
MOT20-05,642,6,1882,13001882,2916,2946,31,17,17,4,13
MOT20-05,643,0,1883,13001883,2857,2888,32,4,4,2,2
MOT20-05,644,0,1884,13001884,2560,2560,1,1,1,1,0
MOT20-05,645,0,1885,13001885,3052,3056,5,2,2,2,0
MOT20-05,647,0,1886,13001886,2974,2974,1,1,1,0,1
MOT20-05,647,1,1887,13001887,3048,3056,9,8,8,0,8
MOT20-05,648,0,1888,13001888,3099,3099,1,1,1,0,1
MOT20-05,649,0,1889,13001889,2906,2906,1,1,1,1,0
MOT20-05,650,0,1890,13001890,3045,3056,12,4,4,4,0
MOT20-05,650,1,1891,13001891,3118,3118,1,1,1,0,1
MOT20-05,651,0,1892,13001892,3247,3247,1,1,1,1,0
MOT20-05,651,1,1893,13001893,3284,3289,6,4,4,4,0
MOT20-05,652,0,1894,13001894,3141,3155,15,7,7,1,6
MOT20-05,652,1,1895,13001895,3312,3312,1,1,1,1,0
MOT20-05,653,0,1896,13001896,3176,3179,4,4,4,3,1
MOT20-05,653,1,1897,13001897,3312,3315,4,3,3,0,3
MOT20-05,654,0,1898,13001898,2968,2973,6,5,5,0,5
MOT20-05,654,1,1899,13001899,3198,3198,1,1,1,1,0
MOT20-05,654,2,1900,13001900,3309,3315,7,5,5,4,1
MOT20-05,655,0,1901,13001901,3050,3086,37,6,6,5,1
MOT20-05,655,1,1902,13001902,3144,3161,18,6,6,4,2
MOT20-05,655,2,1903,13001903,3212,3212,1,1,1,1,0
MOT20-05,656,0,1904,13001904,3197,3233,37,15,15,12,3
MOT20-05,657,0,1905,13001905,2759,2759,1,1,1,1,0
MOT20-05,657,1,1906,13001906,3044,3068,25,12,12,1,11
MOT20-05,658,0,1907,13001907,3048,3050,3,2,2,2,0
MOT20-05,659,0,1908,13001908,3274,3290,17,2,2,1,1
MOT20-05,660,0,1909,13001909,3311,3313,3,3,3,3,0
MOT20-05,661,0,1910,13001910,2823,2851,29,9,9,4,5
MOT20-05,663,0,1911,13001911,3264,3295,32,8,8,4,4
MOT20-05,665,0,1912,13001912,2901,2902,2,2,2,2,0
MOT20-05,666,0,1913,13001913,2957,2962,6,4,4,4,0
MOT20-05,667,0,1914,13001914,2917,2933,17,6,6,3,3
MOT20-05,667,1,1915,13001915,3087,3097,11,5,5,5,0
MOT20-05,668,0,1916,13001916,2969,2969,1,1,1,0,1
MOT20-05,669,0,1917,13001917,2826,2827,2,2,2,2,0
MOT20-05,671,0,1918,13001918,2876,2877,2,2,2,2,0
MOT20-05,672,0,1919,13001919,2889,2889,1,1,1,1,0
MOT20-05,673,0,1920,13001920,2107,2108,2,2,2,2,0
MOT20-05,673,1,1921,13001921,2666,2668,3,3,3,0,3
MOT20-05,673,2,1922,13001922,3251,3289,39,18,18,8,10
MOT20-05,674,0,1923,13001923,2450,2466,17,9,9,2,7
MOT20-05,674,1,1924,13001924,2932,2932,1,1,1,0,1
MOT20-05,675,0,1925,13001925,1221,1221,1,1,1,0,1
MOT20-05,675,1,1926,13001926,2451,2460,10,5,5,0,5
MOT20-05,676,0,1927,13001927,2929,2961,33,10,10,4,6
MOT20-05,676,1,1928,13001928,3056,3065,10,7,7,6,1
MOT20-05,678,0,1929,13001929,2809,2809,1,1,1,1,0
MOT20-05,678,1,1930,13001930,2937,2937,1,1,1,1,0
MOT20-05,680,0,1931,13001931,3253,3276,24,14,14,9,5
MOT20-05,681,0,1932,13001932,2784,2785,2,2,2,2,0
MOT20-05,681,1,1933,13001933,3269,3307,39,8,8,6,2
MOT20-05,682,0,1934,13001934,2699,2699,1,1,1,1,0
MOT20-05,685,0,1935,13001935,2762,2762,1,1,1,1,0
MOT20-05,686,0,1936,13001936,3066,3066,1,1,1,1,0
MOT20-05,687,0,1937,13001937,2708,2726,19,8,8,8,0
MOT20-05,687,1,1938,13001938,2807,2813,7,5,5,5,0
MOT20-05,687,2,1939,13001939,2850,2878,29,16,16,10,6
MOT20-05,687,3,1940,13001940,2940,2974,35,10,10,10,0
MOT20-05,689,0,1941,13001941,2997,2998,2,2,2,2,0
MOT20-05,690,0,1942,13001942,3012,3018,7,4,4,4,0
MOT20-05,692,0,1943,13001943,2675,2675,1,1,1,1,0
MOT20-05,692,1,1944,13001944,2762,2763,2,2,2,0,2
MOT20-05,692,2,1945,13001945,2877,2877,1,1,1,0,1
MOT20-05,693,0,1946,13001946,2707,2731,25,5,5,4,1
MOT20-05,695,0,1947,13001947,3097,3110,14,5,5,5,0
MOT20-05,695,1,1948,13001948,3152,3190,39,30,30,26,4
MOT20-05,697,0,1949,13001949,3096,3097,2,2,2,2,0
MOT20-05,697,1,1950,13001950,3200,3220,21,4,4,4,0
MOT20-05,699,0,1951,13001951,2825,2825,1,1,1,1,0
MOT20-05,699,1,1952,13001952,2886,2892,7,3,3,1,2
MOT20-05,701,0,1953,13001953,3303,3305,3,2,2,2,0
MOT20-05,703,0,1954,13001954,2959,2960,2,2,2,2,0
MOT20-05,706,0,1955,13001955,2826,2833,8,3,3,3,0
MOT20-05,707,0,1956,13001956,2809,2811,3,2,2,2,0
MOT20-05,707,1,1957,13001957,2972,2983,12,5,5,5,0
MOT20-05,707,2,1958,13001958,3172,3250,79,25,25,23,2
MOT20-05,707,3,1959,13001959,3309,3309,1,1,1,0,1
MOT20-05,708,0,1960,13001960,2725,2725,1,1,1,1,0
MOT20-05,713,0,1961,13001961,3162,3162,1,1,1,1,0
MOT20-05,714,0,1962,13001962,2612,2614,3,3,3,3,0
MOT20-05,714,1,1963,13001963,3071,3071,1,1,1,0,1
MOT20-05,715,0,1964,13001964,3001,3011,11,6,6,0,6
MOT20-05,721,0,1965,13001965,2577,2577,1,1,1,1,0
MOT20-05,721,1,1966,13001966,3127,3200,74,20,20,13,7
MOT20-05,722,0,1967,13001967,2738,2740,3,2,2,2,0
MOT20-05,722,1,1968,13001968,2908,2926,19,6,6,0,6
MOT20-05,722,2,1969,13001969,3047,3047,1,1,1,0,1
MOT20-05,723,0,1970,13001970,2794,2794,1,1,1,1,0
MOT20-05,724,0,1971,13001971,2466,2473,8,5,5,4,1
MOT20-05,724,1,1972,13001972,2829,2829,1,1,1,1,0
MOT20-05,724,2,1973,13001973,2868,2902,35,6,6,5,1
MOT20-05,724,3,1974,13001974,3195,3238,44,16,16,6,10
MOT20-05,725,0,1975,13001975,2522,2522,1,1,1,1,0
MOT20-05,725,1,1976,13001976,2623,2648,26,5,5,5,0
MOT20-05,725,2,1977,13001977,2758,2762,5,3,3,2,1
MOT20-05,725,3,1978,13001978,2912,2926,15,3,3,3,0
MOT20-05,725,4,1979,13001979,2962,3046,85,20,20,8,12
MOT20-05,725,5,1980,13001980,3172,3196,25,3,3,3,0
MOT20-05,726,0,1981,13001981,2409,2500,92,15,15,5,10
MOT20-05,726,1,1982,13001982,2569,2637,69,25,25,9,16
MOT20-05,726,2,1983,13001983,2856,2863,8,4,4,4,0
MOT20-05,726,3,1984,13001984,2941,2986,46,8,8,1,7
MOT20-05,727,0,1985,13001985,3245,3263,19,7,7,7,0
MOT20-05,728,0,1986,13001986,3227,3227,1,1,1,1,0
MOT20-05,729,0,1987,13001987,3250,3258,9,5,5,5,0
MOT20-05,730,0,1988,13001988,3286,3286,1,1,1,1,0
MOT20-05,731,0,1989,13001989,843,843,1,1,1,0,1
MOT20-05,731,1,1990,13001990,1758,1780,23,5,5,5,0
MOT20-05,731,2,1991,13001991,1821,1898,78,25,25,25,0
MOT20-05,731,3,1992,13001992,2105,2105,1,1,1,1,0
MOT20-05,732,0,1993,13001993,1491,1661,171,35,35,35,0
MOT20-05,732,1,1994,13001994,1699,1742,44,11,11,11,0
MOT20-05,732,2,1995,13001995,1805,1912,108,36,36,36,0
MOT20-05,732,3,1996,13001996,2012,2040,29,3,3,3,0
MOT20-05,733,0,1997,13001997,3310,3313,4,2,2,2,0
MOT20-05,736,0,1998,13001998,3143,3211,69,15,15,15,0
MOT20-05,737,0,1999,13001999,3264,3265,2,2,2,2,0
MOT20-05,745,0,2000,13002000,1718,1718,1,1,1,1,0
MOT20-05,748,0,2001,13002001,3161,3164,4,3,3,3,0
MOT20-05,754,0,2002,13002002,3250,3250,1,1,1,0,1
MOT20-05,756,0,2003,13002003,3160,3204,45,10,10,9,1
MOT20-05,765,0,2004,13002004,2998,3004,7,4,4,4,0
MOT20-05,766,0,2005,13002005,780,780,1,1,1,1,0
MOT20-05,767,0,2006,13002006,1807,1821,15,6,6,6,0
MOT20-05,768,0,2007,13002007,3130,3130,1,1,1,1,0
MOT20-05,786,0,2008,13002008,2848,2865,18,11,11,0,11
MOT20-05,786,1,2009,13002009,3287,3297,11,8,8,0,8
MOT20-05,787,0,2010,13002010,2637,2637,1,1,1,1,0
MOT20-05,787,1,2011,13002011,2747,2751,5,5,5,0,5
MOT20-05,788,0,2012,13002012,2961,2964,4,4,4,4,0
MOT20-05,788,1,2013,13002013,3036,3036,1,1,1,0,1
MOT20-05,789,0,2014,13002014,2772,2774,3,2,2,2,0
MOT20-05,790,0,2015,13002015,2784,2784,1,1,1,1,0
MOT20-05,791,0,2016,13002016,1073,1074,2,2,2,2,0
MOT20-05,791,1,2017,13002017,1692,1743,52,5,5,3,2
MOT20-05,791,2,2018,13002018,2017,2053,37,22,22,0,22
MOT20-05,791,3,2019,13002019,2780,2784,5,5,5,5,0
MOT20-05,791,4,2020,13002020,3090,3145,56,18,18,13,5
MOT20-05,792,0,2021,13002021,1334,1334,1,1,1,1,0
MOT20-05,792,1,2022,13002022,1685,1694,10,2,2,0,2
MOT20-05,792,2,2023,13002023,1746,1775,30,5,5,4,1
MOT20-05,792,3,2024,13002024,1819,1820,2,2,2,2,0
MOT20-05,792,4,2025,13002025,2482,2483,2,2,2,0,2
MOT20-05,792,5,2026,13002026,3105,3152,48,3,3,1,2
MOT20-05,793,0,2027,13002027,808,809,2,2,2,1,1
MOT20-05,795,0,2028,13002028,2942,2942,1,1,1,0,1
MOT20-05,796,0,2029,13002029,3148,3152,5,3,3,3,0
MOT20-05,800,0,2030,13002030,3192,3192,1,1,1,1,0
MOT20-05,801,0,2031,13002031,2794,2794,1,1,1,1,0
MOT20-05,803,0,2032,13002032,3257,3257,1,1,1,1,0
MOT20-05,805,0,2033,13002033,2825,2843,19,6,6,6,0
MOT20-05,806,0,2034,13002034,3086,3108,23,17,17,6,11
MOT20-05,806,1,2035,13002035,3142,3143,2,2,2,2,0
MOT20-05,806,2,2036,13002036,3200,3201,2,2,2,2,0
MOT20-05,811,0,2037,13002037,801,802,2,2,2,2,0
MOT20-05,812,0,2038,13002038,3035,3035,1,1,1,0,1
MOT20-05,813,0,2039,13002039,1618,1621,4,4,4,4,0
MOT20-05,814,0,2040,13002040,1697,1697,1,1,1,1,0
MOT20-05,817,0,2041,13002041,2939,2939,1,1,1,1,0
MOT20-05,820,0,2042,13002042,3149,3150,2,2,2,2,0
MOT20-05,822,0,2043,13002043,3313,3315,3,3,3,3,0
MOT20-05,825,0,2044,13002044,3038,3063,26,7,7,5,2
MOT20-05,825,1,2045,13002045,3119,3124,6,2,2,2,0
MOT20-05,825,2,2046,13002046,3158,3158,1,1,1,1,0
MOT20-05,825,3,2047,13002047,3208,3217,10,6,6,2,4
MOT20-05,826,0,2048,13002048,3219,3220,2,2,2,2,0
MOT20-05,828,0,2049,13002049,3198,3199,2,2,2,2,0
MOT20-05,833,0,2050,13002050,2928,2928,1,1,1,1,0
MOT20-05,834,0,2051,13002051,3063,3084,22,7,7,2,5
MOT20-05,835,0,2052,13002052,1568,1568,1,1,1,1,0
MOT20-05,835,1,2053,13002053,3089,3101,13,4,4,0,4
MOT20-05,836,0,2054,13002054,2918,2930,13,10,10,0,10
MOT20-05,840,0,2055,13002055,2797,2803,7,5,5,5,0
MOT20-05,841,0,2056,13002056,3053,3064,12,4,4,4,0
MOT20-05,843,0,2057,13002057,3127,3127,1,1,1,1,0
MOT20-05,845,0,2058,13002058,2774,2774,1,1,1,1,0
MOT20-05,848,0,2059,13002059,2798,2798,1,1,1,1,0
MOT20-05,848,1,2060,13002060,3253,3283,31,11,11,1,10
MOT20-05,853,0,2061,13002061,3030,3060,31,3,3,3,0
MOT20-05,853,1,2062,13002062,3137,3137,1,1,1,0,1
MOT20-05,854,0,2063,13002063,2971,2971,1,1,1,1,0
MOT20-05,856,0,2064,13002064,3072,3072,1,1,1,1,0
MOT20-05,860,0,2065,13002065,3308,3309,2,2,2,2,0
MOT20-05,861,0,2066,13002066,3301,3301,1,1,1,1,0
MOT20-05,862,0,2067,13002067,3087,3087,1,1,1,0,1
MOT20-05,864,0,2068,13002068,3261,3261,1,1,1,1,0
MOT20-05,865,0,2069,13002069,3030,3094,65,24,24,12,12
MOT20-05,865,1,2070,13002070,3132,3132,1,1,1,1,0
MOT20-05,865,2,2071,13002071,3227,3249,23,14,14,7,7
MOT20-05,866,0,2072,13002072,3150,3150,1,1,1,1,0
MOT20-05,871,0,2073,13002073,2872,2873,2,2,2,2,0
MOT20-05,871,1,2074,13002074,3202,3224,23,7,7,3,4
MOT20-05,874,0,2075,13002075,3302,3303,2,2,2,2,0
MOT20-05,875,0,2076,13002076,3301,3312,12,4,4,4,0
MOT20-05,876,0,2077,13002077,2067,2074,8,4,4,4,0
MOT20-05,876,1,2078,13002078,2285,2285,1,1,1,0,1
MOT20-05,876,2,2079,13002079,2557,2557,1,1,1,0,1
MOT20-05,877,0,2080,13002080,2052,2054,3,3,3,3,0
MOT20-05,877,1,2081,13002081,3247,3253,7,7,7,1,6
MOT20-05,878,0,2082,13002082,1985,1986,2,2,2,1,1
MOT20-05,878,1,2083,13002083,2153,2165,13,5,5,3,2
MOT20-05,881,0,2084,13002084,1603,1606,4,3,3,3,0
MOT20-05,884,0,2085,13002085,1293,1293,1,1,1,1,0
MOT20-05,884,1,2086,13002086,1341,1345,5,2,2,1,1
MOT20-05,885,0,2087,13002087,1977,2168,192,49,49,49,0
MOT20-05,885,1,2088,13002088,2245,2247,3,2,2,2,0
MOT20-05,886,0,2089,13002089,1999,1999,1,1,1,1,0
MOT20-05,886,1,2090,13002090,2158,2158,1,1,1,0,1
MOT20-05,889,0,2091,13002091,3207,3216,10,3,3,3,0
MOT20-05,890,0,2092,13002092,2689,2692,4,3,3,3,0
MOT20-05,891,0,2093,13002093,3164,3215,52,13,13,7,6
MOT20-05,892,0,2094,13002094,2973,2975,3,2,2,2,0
MOT20-05,892,1,2095,13002095,3280,3280,1,1,1,1,0
MOT20-05,892,2,2096,13002096,3315,3315,1,1,1,1,0
MOT20-05,898,0,2097,13002097,2344,2344,1,1,1,0,1
MOT20-05,899,0,2098,13002098,2013,2013,1,1,1,1,0
MOT20-05,899,1,2099,13002099,2543,2543,1,1,1,1,0
MOT20-05,899,2,2100,13002100,2578,2592,15,7,7,5,2
MOT20-05,900,0,2101,13002101,1991,1991,1,1,1,1,0
MOT20-05,900,1,2102,13002102,2358,2427,70,37,37,8,29
MOT20-05,900,2,2103,13002103,2463,2517,55,6,6,5,1
MOT20-05,903,0,2104,13002104,841,841,1,1,1,1,0
MOT20-05,903,1,2105,13002105,994,996,3,3,3,0,3
MOT20-05,903,2,2106,13002106,1999,2000,2,2,2,2,0
MOT20-05,904,0,2107,13002107,2743,2771,29,11,11,10,1
MOT20-05,904,1,2108,13002108,2814,2934,121,33,33,1,32
MOT20-05,904,2,2109,13002109,2972,3276,305,74,74,36,38
MOT20-05,905,0,2110,13002110,2643,2755,113,31,31,3,28
